,trade_date,close,open,high,low,pre_close,pct_chg,vol,amount
0,2013-12-31,-1.4151858582876844,-1.2289313508083035,-1.2346698783405714,-1.451905110789234,-1.215806053933845,-0.1283,-0.7201239664067243,-0.649043349373274
1,2014-01-30,-1.544330712966219,-1.3692221562443943,-1.3682795789461648,-1.5862879091009778,-1.3670103601337396,-0.1237,-0.7349285571338018,-0.663529227425417
2,2014-02-28,-1.5643704317956468,-1.500744786340729,-1.4227782726142357,-1.6191979821569151,-1.4941096320119116,-0.0219,-0.747485891454886,-0.6669184125225336
3,2014-03-31,-1.5242909941367913,-1.5182811370202403,-1.4473905858836873,-1.6548505613008473,-1.5138319328205936,0.0448,-0.7143751881672991,-0.6621284240399397
4,2014-04-30,-1.4864381919034275,-1.4744402603214621,-1.3296030866655983,-1.5561203421330354,-1.4743873312032298,0.0405,-0.4236977415201617,-0.5853053245461461
5,2014-05-30,-1.4663984730739998,-1.3977187260986002,-1.3612474894406073,-1.484815183845171,-1.4371340963423862,0.0206,-0.7620196049380376,-0.6652986581493009
6,2014-06-30,-1.4329989416916202,-1.4174471206130503,-1.3717956236989437,-1.4930427021091555,-1.4174117955337044,0.0336,-0.8575828436949143,-0.688169121729386
7,2014-07-31,-1.3283470766934975,-1.3823744192540277,-1.2838945048794743,-1.4546476168772289,-1.3845412941859012,0.102,-0.5904484819055168,-0.6185942700716718
8,2014-08-29,-1.3261204412680057,-1.2859244905167155,-1.2610402139864123,-1.342204867269443,-1.2815470566294513,0.002,-0.6508040948914466,-0.6292348054631539
9,2014-09-30,-1.2949475453111179,-1.2793483590118988,-1.2399439454697396,-1.3230073246534795,-1.2793556898729312,0.0275,-0.5672236833621197,-0.6054990640276888
10,2014-10-31,-1.023298023401097,-1.2442756576528762,-1.0008529022807828,-1.281869733333558,-1.2486765552816481,0.2333,0.2088581635869477,-0.3523446583281986
11,2014-11-28,-0.5178517818144189,-0.9724622221204506,-0.6439743598737373,-0.9472839905981955,-0.9813298109861828,0.3519,1.356988710340111,0.1571838626860797
12,2014-12-31,0.9383677864573315,-0.5099409729483398,0.6639942881599665,-0.4015252790872353,-0.48388955725609517,0.75,2.1877098298495694,1.3964151198013393
13,2015-01-30,0.4618678054020491,0.9894170101498775,0.6165276839974532,0.8874525822703084,0.9492643015081212,-0.1402,1.7324971469313886,1.3148442021967899
14,2015-02-27,0.5843327538041078,0.35372429801759225,0.25437507446123936,0.46510664471911345,0.48031181561279646,0.0419,0.2083871780241568,0.06237833776285909
15,2015-03-31,1.6798373831461588,0.6299218212198958,1.3443489478226596,0.6982196621986692,0.6008369872214081,0.3599,2.5686931308471883,2.240730727898065
16,2015-04-30,3.1672298473747973,1.682102861990575,2.7613149831925052,2.170945431451863,1.678989431429351,0.3593,3.2002180275595293,4.152041414924604
17,2015-05-29,2.1630172704779174,3.148580187564708,2.4097105079146277,2.7825242890746975,3.1428224247848506,-0.1785,1.4971420940762732,2.2348671330898817
18,2015-06-30,1.0207532972005349,2.1577763741723186,2.464209201582699,0.8627700274783555,2.154516017594237,-0.2471,1.66816649231075,2.0759303966400053
19,2015-07-31,1.2077906729418602,0.980648834810122,1.3759933505976685,0.8929375944462978,1.0303448714993693,0.0537,2.0119771680439515,1.9422846746570859
20,2015-08-31,0.6155056497609955,1.2327338758280972,1.1210801060212074,0.29232876117544243,1.2144196790470663,-0.1615,0.31292492414154904,0.33612465547118825
21,2015-09-30,0.5576131286982042,0.4545583144247825,0.6218017511266216,0.7256447230786168,0.6315161218126911,-0.0188,-0.07976634203622351,-0.047120666498492544
22,2015-10-30,0.9450476927338074,0.6978751801030019,0.8995692865961444,1.087655526693927,0.5745405861431657,0.1284,-0.29589749533179044,-0.16348660543577836
23,2015-11-30,0.5976925663570597,0.9258477389366492,0.8046360782711177,0.9477877162061936,0.9558384017776818,-0.102,-0.32723212959391196,-0.1768384927040788
24,2015-12-31,0.5420266807197605,0.62115364588014,0.37743664080849637,0.9039076187982772,0.6139851877605295,-0.0182,-0.6657103792728611,-0.4847922420385934
25,2016-01-29,-0.21280272852201879,0.5641605061717282,0.18053813465288512,-0.154699731167706,0.5592010188475243,-0.2515,-0.6004704770661817,-0.4919228139044855
26,2016-02-29,-0.2929616038397297,-0.20305483605689179,-0.29061186221947055,-0.18486729813564834,-0.18367231161282674,-0.0357,-0.741322802241204,-0.5876103966422979
27,2016-03-31,0.03658043913308249,-0.26004797576530353,-0.06910104279440782,-0.06968204243986785,-0.26256151484755413,0.1521,-0.5692006668805628,-0.4784593293508411
28,2016-04-29,-0.13264385320430785,0.06656655564059477,-0.1235997364624789,0.152460950687709,0.061760765117436896,-0.0678,-0.7884611330670228,-0.6016721684400178
29,2016-05-31,-0.2083494576710349,-0.10222081964970153,-0.3187402202417008,-0.08613707896783662,-0.10478310837809933,-0.0325,-0.8327793659380622,-0.6367424808492602
30,2016-06-30,-0.24174898905341421,-0.17894235387256385,-0.3732389139097719,-0.18486729813564834,-0.1792895780997864,-0.0148,-0.8242906782924274,-0.6344990689473274
31,2016-07-29,-0.4733190733045797,-0.2140150552315865,-0.34686857826393097,-0.30553756600741827,-0.21216007944758922,-0.1044,-0.27804237740975024,-0.37435490354179823
32,2016-08-31,-0.37534711458293296,-0.4441796579001723,-0.4171894733195065,-0.3110225781834077,-0.4400622221256912,0.0493,0.06492631691821471,-0.2108584073079808
33,2016-09-30,-0.45327935447515194,-0.3345774661532266,-0.5173967487737017,-0.25891496251150714,-0.3436420848388021,-0.0374,-0.549409405562523,-0.5079650091812921
34,2016-10-31,-0.16604338458668713,-0.4069149127062108,-0.220290967163895,-0.2150348651035907,-0.4203399213170093,0.1432,0.08735256490433438,-0.1483885831285652
35,2016-11-30,0.3416294924254827,-0.1307173895039076,0.25261705208485,0.06470075587187615,-0.13765360972590215,0.2214,0.7144316291074816,0.3192695470766295
36,2016-12-30,0.2035780960449805,0.3778367802019206,0.2684392534723545,0.36911893163929593,0.36197801076070535,-0.0493,0.4857045899157148,0.21762067067297458
37,2017-01-26,0.27705706508621525,0.22220166792125748,0.002977874637557081,0.3773464499032806,0.22611327185645258,0.0276,-0.46954055274068685,-0.3950909295803723
38,2017-02-28,0.4908140659334449,0.2967311583091805,0.17702208990010643,0.588519418678878,0.2984283748216191,0.0781,-0.27817677705425986,-0.24220333323776266
39,2017-03-31,0.43292154487065365,0.5093594102982554,0.2614071639667971,0.684507131758695,0.5087995834475594,-0.0196,-0.15334241087586278,-0.15298455958561613
40,2017-04-28,0.4440547219981133,0.5290878048127056,0.370404551302939,0.7064471804626533,0.451824047778034,0.0038,-0.022541626868523786,-0.029405740683846306
41,2017-05-31,0.22584445029990016,0.4655185335994772,0.15240977663065491,0.36911893163929593,0.46278088156063474,-0.0752,-0.34836252508515536,-0.30935078298600655
42,2017-06-30,0.219164544023424,0.23754597476582995,-0.02515048338467314,0.48978919951106636,0.24802693942165457,-0.0025,-0.5609032443173537,-0.4517102210905407
43,2017-07-31,0.45073462827458943,0.24850619394052467,0.22273067168623045,0.5254417786549982,0.2414528391520937,0.0865,-0.31616298610369326,-0.2709268147715889
44,2017-08-31,0.3149098673195792,0.4742867089392327,0.11549130672647795,0.5638368638869251,0.46935498183019564,-0.0467,-0.4364185394335595,-0.36215736759273165
45,2017-09-29,0.18131174179006046,0.33399590350314207,0.04868645642368111,0.5446393212709616,0.335681609682463,-0.0482,-0.5766587245396859,-0.4551712035343164
46,2017-10-31,0.20580473147047243,0.23535393093089108,-0.033940595266620195,0.4239690533991917,0.20419960429125017,0.0093,-0.6940478413558306,-0.5355719351970768
47,2017-11-30,0.15459211668415695,0.23535393093089108,0.0012198522611677313,0.44316659601515523,0.22830463861297273,-0.0192,-0.410565406529556,-0.3595275008594964
48,2017-12-29,0.020993991154638614,0.18493692272729595,-0.06734302041801847,0.3471788829353377,0.17790320321300784,-0.0511,-0.7179840254855635,-0.5548138701106288
49,2018-01-31,0.15681875210964888,0.0512222487960223,-0.0374566400193989,0.3581489072873171,0.04642119782179537,0.0548,-0.5477560367854147,-0.44871054371320857
50,2018-02-28,-0.11705740522586397,0.18712896656223482,-0.06558499804162911,0.05373073151989729,0.180094569969528,-0.1047,-0.6640900120831,-0.5289481901525341
51,2018-03-30,-0.28182842671227004,-0.1044128634846408,-0.3292883545000372,-0.12727467028775785,-0.0894435410824578,-0.0703,-0.76776032801735,-0.6016260131767805
52,2018-04-27,-0.2528821661808742,-0.24470366892073106,-0.41367342856672784,-0.09436459723182078,-0.2516046810649533,0.0133,-0.8367832219904926,-0.6400500893067295
53,2018-05-31,-0.4176531876672803,-0.20305483605689179,-0.4119154061903382,-0.2177773711915854,-0.22311691323019042,-0.0747,-0.8065161075841745,-0.6263059387074434
54,2018-06-29,-0.540118136069339,-0.3893785620266994,-0.564863352936215,-0.43992036431916226,-0.38527805321268593,-0.06,-0.8092662389490812,-0.6360315518152652
55,2018-07-31,-0.1794031971396391,-0.507748929113401,-0.3380784663819839,-0.5029980043430422,-0.5058032248212976,0.1879,-0.5659064272187626,-0.5106974388411144
56,2018-08-31,-0.09924432182192817,-0.06714811829067927,-0.17634040775416032,-0.012089414591977352,-0.1508018102650235,0.0352,-0.1241575791831286,-0.2413797794278131
57,2018-09-28,0.02322062658013054,-0.09345264430994607,-0.21501690003472695,-0.039514475471925,-0.07191260703029612,0.0519,-0.3952954981372752,-0.39211057185746234
58,2018-10-31,-0.010178904802249145,0.005189328262304917,-0.1482120497319301,0.020820658463959724,0.04861256457831553,-0.0135,-0.17891544434282639,-0.2655175166917711
59,2018-11-30,-0.01240554022774107,0.05999042413577777,-0.1587601839902665,0.16617348112768307,0.01574206323051232,-0.0009,-0.22862796534027902,-0.2851235073677894
60,2018-12-28,-0.039125165333644976,0.06656655564059477,-0.028666528137451835,0.17714350547966193,0.013550696473992159,-0.0109,-0.09007015098785766,-0.18927634816170827
61,2019-01-31,-0.21280272852201879,-0.007962934747328287,-0.18161447488332869,-0.003861896327993205,-0.012745704604250566,-0.0718,-0.15860194946723308,-0.260870586580423
62,2019-02-28,0.07888651221742989,-0.17236622236774685,-0.0374566400193989,0.03453318890393379,-0.18367231161282674,0.1298,-0.09219984472310412,-0.21111657610769757
63,2019-03-29,0.10337950189784147,0.12794378301888423,-0.06910104279440782,0.3087837977034112,0.10339673349132075,0.0096,0.49133809183805,0.16532982180728983
64,2019-04-30,-0.045805071610120755,0.14109604602851783,0.00825194176672513,0.2457061576795313,0.12750176781304293,-0.0582,0.7024467897351567,0.3111730827683845
65,2019-05-31,-0.3664405728809648,-0.07591629363043474,-0.33280439925281585,-0.154699731167706,-0.019319804873811054,-0.1328,-0.3141601375582618,-0.37467585123931463
66,2019-06-28,-0.24397562447890653,-0.33019337848334884,-0.3644488020278248,-0.1409872007277319,-0.33487661781272104,0.0585,-0.4296093702208409,-0.43195812096659797
67,2019-07-31,-0.29741487469071354,-0.1899025730472582,-0.3855450705444976,-0.08613707896783662,-0.21435144620410979,-0.0241,-0.3983226007642979,-0.41374189404743067
68,2019-08-30,-0.4332396356457242,-0.2666241072701201,-0.48575234599869244,-0.28085501121546536,-0.26694424836059444,-0.0628,-0.5981462233545854,-0.532380087775303
69,2019-09-30,-0.3530807603280129,-0.38718651819176053,-0.3644488020278248,-0.1930948163996325,-0.40061762050832744,0.0396,-0.31846021982049083,-0.37568422460790707
70,2019-10-31,-0.37089384373194867,-0.3258092908134711,-0.4541079432236835,-0.1382446946397372,-0.3217284172735997,-0.0085,-0.6636855660475764,-0.555219878234045
71,2019-11-29,-0.3063214163926817,-0.3367695099881654,-0.43125365233062163,-0.18760980422364307,-0.33925935132576135,0.0309,-0.45855842889070236,-0.4542453806496199
72,2019-12-31,-0.20166955139455875,-0.2622400196002424,-0.36972286915699315,-0.08065206679184671,-0.2757097153866755,0.0486,-0.47373005204504737,-0.45330898807276593
73,2020-01-23,-0.361987302029981,-0.15482987168823553,-0.3486266006403203,-0.1382446946397372,-0.17271547783022553,-0.071,-0.5603767830072599,-0.4942630387772149
74,2020-02-28,-0.3441742186260452,-0.5362454989676066,-0.47696223411674565,-0.43992036431916226,-0.3304938842996807,0.0085,-0.20031484477975048,-0.3461372134969998
75,2020-03-31,-0.27069524958481006,-0.2732002387749371,-0.2167749224111163,-0.14372970681572664,-0.312962950247519,0.0347,0.7295762355575344,0.19489342900768822
76,2020-04-30,-0.28182842671227004,-0.2293593620761586,-0.39081913767366566,-0.12727467028775785,-0.2406478472823521,-0.0051,-0.22026024274919698,-0.3291490245581868
77,2020-05-29,-0.5334382297928628,-0.25127980042554804,-0.4294956299542323,-0.34119014515135054,-0.2516046810649533,-0.1155,-0.463882613322802,-0.46299123821756744
78,2020-06-30,-0.5935573862811461,-0.4945966661037674,-0.6228780913570648,-0.41798031561520405,-0.4992291245517367,-0.0312,-0.45977526480576975,-0.48289417444440946
79,2020-07-31,-0.5022653338359755,-0.553781849647118,-0.4365277194597897,-0.4097527973512199,-0.5583960269777822,0.0489,0.28184261415040807,-0.11095680265161408
80,2020-08-31,-0.4710924378790877,-0.4617160085796836,-0.5543152186778786,-0.31650759035939763,-0.46854998996045405,0.0159,-0.1933280194714119,-0.34616286970682514
81,2020-09-30,-0.6135971051105742,-0.4441796579001723,-0.6140879794751177,-0.43717785823116756,-0.437870855369171,-0.0717,-0.6047501362508914,-0.5461505669332779
82,2020-10-30,-0.604690563408606,-0.560357981151935,-0.6738607402723569,-0.4289503399671834,-0.5781183277864645,0.0048,-0.7416932606342412,-0.6104431029786288
83,2020-11-30,-0.5467980423458149,-0.5822784195013241,-0.642216337497348,-0.4563754008471311,-0.5693528607603835,0.0312,-0.374432525954882,-0.44819446355969356
84,2020-12-31,-0.7004358867047609,-0.5143250606182176,-0.6439743598737373,-0.5551056200149428,-0.5123773250908581,-0.0803,-0.4668212929085332,-0.4951340402040004
