,trade_date,close,open,high,low,pre_close,pct_chg,vol,amount
0,20210630,6.48,6.77,6.78,6.46,6.77,-0.0428,308596275.0,2054280624.0
1,20210531,6.77,6.77,6.91,6.73,6.77,0.0,245668536.0,1675296544.0
2,20210430,6.77,7.07,7.25,6.68,7.11,-0.0478,380327893.0,2640081090.0
3,20210331,7.11,7.05,7.32,6.86,7.01,0.0143,551643412.0,3907771637.0
4,20210226,7.01,6.91,7.2,6.5,6.89,0.0174,366597551.0,2528594882.0
5,20210129,6.89,7.23,7.86,6.85,7.26,-0.051,839522270.0,6152564173.0
6,20201231,7.26,7.86,8.05,7.12,7.92,-0.0833,558739821.0,4214130970.0
7,20201130,7.92,7.43,8.09,7.35,7.39,0.0717,843200721.0,6543624042.0
8,20201030,7.39,7.5,7.79,7.38,7.43,-0.0054,270764817.0,2048934176.0
9,20200930,7.43,7.94,7.96,7.42,7.95,-0.0654,409000064.0,3156461428.0
10,20200831,7.95,7.94,8.57,7.87,7.9,0.0063,1261412714.0,10365226209.0
11,20200731,7.9,7.36,9.19,7.32,7.34,0.0763,2007337424.0,16710152015.0
12,20200630,7.34,7.67,7.93,7.31,7.67,-0.043,585271656.0,4503164750.0
13,20200529,7.67,8.3,8.55,7.61,8.06,-0.0484,738811552.0,5978757834.0
14,20200430,8.06,8.2,8.54,7.74,8.26,-0.0242,1110077822.0,9066124830.0
15,20200331,8.26,8.96,10.37,8.0,8.73,-0.0538,2633745282.0,24118186908.0
16,20200228,8.73,7.56,8.98,7.31,8.4,0.0393,1411703548.0,11473017983.0
17,20200123,8.4,9.23,9.68,8.35,9.16,-0.083,842368217.0,7668475788.0
18,20191231,9.16,8.98,9.34,8.61,9.0,0.0178,764400943.0,6834430578.0
19,20191129,9.0,9.41,9.6,8.26,9.41,-0.0436,805682803.0,7197130283.0
20,20191031,9.41,10.11,10.36,9.35,10.11,-0.0692,267985660.0,2669146388.0
21,20190930,10.11,9.99,11.23,9.99,9.98,0.013,447679593.0,4754171294.0
22,20190830,9.98,10.83,10.93,9.85,10.96,-0.0894,235491816.0,2401978773.0
23,20190731,10.96,11.49,11.73,10.74,11.32,-0.0318,327009595.0,3664180391.0
24,20190628,11.32,10.96,11.78,10.8,10.92,0.0366,345285607.0,3876138694.0
25,20190531,10.92,11.8,11.95,10.76,12.32,-0.1136,421750596.0,4745652975.0
26,20190430,12.32,12.51,14.68,12.23,12.51,-0.0152,1162420253.0,15808916183.0
27,20190329,12.51,12.42,13.2,12.02,12.35,0.013,935162787.0,11770352505.0
28,20190228,12.35,10.73,13.18,10.63,10.63,0.1618,538853858.0,6349030197.0
29,20190131,10.63,11.26,11.58,10.44,11.26,-0.056,403261855.0,4432451066.0
30,20181228,11.26,12.08,12.67,10.99,11.83,-0.0482,366627547.0,4396995554.0
31,20181130,11.83,12.7,12.91,11.68,12.47,-0.0513,346864928.0,4277747863.0
32,20181031,12.47,12.49,13.06,11.55,12.78,-0.0243,405769054.0,5027345036.0
33,20180928,12.78,12.51,12.97,11.03,12.54,0.0191,391061716.0,4710870196.0
34,20180831,12.54,13.86,14.23,12.29,13.58,-0.0766,614450864.0,8088018892.0
35,20180731,13.58,11.37,13.82,10.62,11.39,0.1923,377251659.0,4836524968.0
36,20180629,11.39,12.29,12.47,11.15,12.26,-0.071,146762133.0,1739962956.0
37,20180531,12.26,13.34,13.49,12.17,13.34,-0.081,129343971.0,1666869359.0
38,20180427,13.34,12.92,13.5,12.82,12.85,0.0381,186522051.0,2466876236.0
39,20180330,12.85,13.62,14.0,12.43,13.78,-0.0675,247478383.0,3252574908.0
40,20180228,13.78,14.28,15.05,12.31,14.2,-0.0296,376579265.0,5217634887.0
41,20180131,14.2,12.89,15.02,12.84,12.8,0.1094,500473211.0,7024291178.0
42,20171229,12.8,13.93,14.36,12.61,13.93,-0.0811,197147552.0,2690437051.0
43,20171130,13.93,15.08,15.48,13.81,15.08,-0.0763,391482292.0,5713084964.0
44,20171031,15.08,15.55,15.55,14.75,15.31,-0.015,270403542.0,4110297546.0
45,20170929,15.31,16.03,16.48,15.22,16.03,-0.0449,454689821.0,7181954993.0
46,20170831,16.03,16.53,16.71,15.17,16.5,-0.0285,573483704.0,9108219291.0
47,20170731,16.5,15.85,17.89,15.4,15.89,0.0384,658258994.0,10998897086.0
48,20170630,15.89,15.6,16.33,14.98,15.64,0.016,457597273.0,7190302427.0
49,20170531,15.64,17.32,18.12,14.42,17.33,-0.0975,620351461.0,10076945332.0
50,20170428,17.33,18.44,19.65,16.02,17.91,-0.0324,826423039.0,15106858324.0
51,20170331,17.91,18.02,19.68,16.82,17.98,-0.0039,876262502.0,15837638697.0
52,20170228,17.98,15.82,18.79,15.76,15.84,0.1351,726028025.0,12827269603.0
53,20170126,15.84,15.13,16.29,14.28,15.19,0.0428,491341035.0,7664378809.0
54,20161230,15.19,15.9,16.51,13.8,16.03,-0.0524,798141210.0,11984990685.0
55,20161130,16.03,13.52,17.74,13.05,13.44,0.1927,1134814200.0,17433628243.0
56,20161031,13.44,11.08,14.75,11.08,11.04,0.2174,620593833.0,8197252528.0
57,20160930,11.04,11.94,12.14,10.9,11.99,-0.0792,289326923.0,3337154209.0
58,20160831,11.99,10.8,12.94,10.56,10.85,0.1051,504979736.0,5965262690.0
59,20160729,10.85,10.53,11.49,10.42,10.53,0.0304,309158188.0,3357973211.0
60,20160630,10.53,10.98,11.37,10.1,11.0,-0.0427,239316129.0,2564124551.0
61,20160531,11.0,11.43,12.0,10.42,11.4,-0.0351,246475479.0,2720857009.0
62,20160429,11.4,12.25,12.84,11.38,12.2,-0.0656,275829849.0,3352078929.0
63,20160331,12.2,10.63,13.11,10.46,10.56,0.1553,574138822.0,6843514447.0
64,20160229,10.56,10.62,12.1,10.04,10.8,-0.0222,389484752.0,4373006374.0
65,20160129,10.8,13.45,13.51,10.13,13.41,-0.1946,633364064.0,7466414463.0
66,20151231,13.41,13.6,14.91,13.12,13.72,-0.0226,529465447.0,7372352874.0
67,20151130,13.72,14.06,17.7,13.14,14.42,-0.0485,1278660352.0,20403443517.0
68,20151030,14.42,12.3,15.99,12.21,11.87,0.2148,959086114.0,13864358982.0
69,20150930,11.87,11.8,14.15,11.3,12.2,-0.027,794689022.0,10119059436.0
70,20150831,12.2,14.5,16.72,9.92,14.46,-0.1563,1180122621.0,16678226849.0
71,20150731,14.46,17.0,19.2,12.83,17.56,-0.1765,2903290767.0,46352169810.0
72,20150630,17.56,17.87,21.15,13.89,17.87,-0.0173,2765349885.0,49558127597.0
73,20150529,17.87,21.7,22.5,17.05,21.59,-0.1723,2993847817.0,58353981342.0
74,20150430,21.59,18.84,24.46,17.65,18.49,0.1677,5630713059.0,116315371319.0
75,20150331,18.49,14.12,19.72,12.41,13.84,0.336,3998972085.0,59720050952.0
76,20150227,13.84,11.5,14.11,10.83,12.06,0.1476,1896298444.0,23355584071.0
77,20150130,12.06,14.07,14.61,11.73,13.89,-0.1317,3161870025.0,41946448054.0
78,20141231,13.89,7.43,15.72,6.96,7.58,0.8325,5574121744.0,61924672933.0
79,20141128,7.58,5.11,7.85,5.11,5.08,0.4921,4418359082.0,29333908291.0
80,20141031,5.08,4.74,5.21,4.36,4.74,0.0717,1159199212.0,5512618833.0
81,20140930,4.74,4.02,4.88,4.01,4.02,0.1791,1334558925.0,6006164261.0
82,20140829,4.02,3.94,4.23,3.89,3.95,0.0177,681883690.0,2765920404.0
83,20140731,3.95,3.76,3.98,3.55,3.76,0.0505,479670518.0,1802265726.0
84,20140630,3.76,3.72,3.77,3.66,3.72,0.0108,197344031.0,732340332.0
85,20140530,3.72,3.73,3.81,3.68,3.72,0.0,200295262.0,748638568.0
86,20140430,3.72,3.76,4.1,3.67,3.76,-0.0106,485191367.0,1876997600.0
87,20140331,3.76,3.73,3.89,3.57,3.72,0.0108,328305687.0,1223029620.0
88,20140228,3.72,3.8,3.99,3.67,3.82,-0.0262,234505586.0,906765096.0
89,20140130,3.82,4.03,4.05,3.74,4.04,-0.0545,200460243.0,772063990.0
90,20131231,4.04,4.26,4.47,3.95,4.27,-0.0539,335611572.0,1426608182.0
