,trade_date,close,open,high,low,pre_close,pct_chg,vol,amount
0,20210630,54.16,59.46,61.48,51.98,59.56,-0.0907,249851594.0,14096798940.0
1,20210531,59.56,52.5,60.06,49.98,53.43,0.1147,193190851.0,10751072217.0
2,20210430,53.43,49.05,57.03,45.8,49.05,0.0893,241216323.0,12577083649.0
3,20210331,49.05,49.65,50.96,41.9,49.23,-0.0037,191826771.0,8897874221.0
4,20210226,49.23,55.65,63.3,47.05,55.77,-0.1173,225089974.0,12767787961.0
5,20210129,55.77,57.37,67.98,55.0,57.38,-0.0281,364710637.0,22000703971.0
6,20201231,57.38,48.65,59.8,48.47,48.62,0.1802,344429924.0,18852647594.0
7,20201130,48.62,50.31,56.75,48.27,51.85,-0.0623,360118872.0,18573678858.0
8,20201030,51.85,45.16,54.99,44.05,44.42,0.1673,177581308.0,8873985398.0
9,20200930,44.42,54.45,55.2,43.1,54.48,-0.1847,195815715.0,9388857612.0
10,20200831,54.48,43.86,56.9,40.0,43.47,0.2533,255134673.0,12038381937.0
11,20200731,43.47,39.98,50.53,39.65,39.79,0.0925,273736410.0,12082633500.0
12,20200630,39.79,37.0,39.98,36.1,36.66,0.0854,177568557.0,6727920385.0
13,20200529,36.66,32.18,38.0,31.95,32.6,0.1245,161260318.0,5739031243.0
14,20200430,32.6,28.11,33.68,27.12,28.15,0.1581,224611277.0,6740754298.0
15,20200331,28.15,29.8,33.74,24.8,29.5,-0.0458,257075332.0,7525698755.0
16,20200228,29.5,27.77,33.04,26.0,30.86,-0.0441,258486977.0,7663486311.0
17,20200123,30.86,32.56,36.29,30.58,32.72,-0.0568,138618987.0,4669048113.0
18,20191231,32.72,29.95,32.85,28.51,30.18,0.0842,180035358.0,5475192956.0
19,20191129,30.18,31.35,33.42,28.86,31.3,-0.0358,152960414.0,4766677793.0
20,20191031,31.3,32.5,34.73,30.4,32.32,-0.0316,147404981.0,4756777426.0
21,20190930,32.32,29.6,34.79,28.5,29.72,0.0875,212388587.0,6643939581.0
22,20190830,29.72,27.42,31.42,26.01,27.57,0.078,198451985.0,5641394219.0
23,20190731,27.57,28.48,30.29,26.4,27.89,-0.0115,254259908.0,7175484452.0
24,20190628,27.89,24.51,28.35,22.6,24.48,0.1393,194903925.0,4930068829.0
25,20190531,24.48,25.21,29.18,24.07,26.12,-0.0628,211309122.0,5499829016.0
26,20190430,26.12,28.61,30.8,25.12,28.7,-0.0899,308260750.0,8454317595.0
27,20190329,28.7,21.02,29.6,20.83,20.78,0.3811,332554015.0,8377124392.0
28,20190228,20.78,17.55,21.51,17.27,17.37,0.1963,162973100.0,3126402781.0
29,20190131,17.37,14.6,17.64,13.5,14.49,0.1988,211345850.0,3364745487.0
30,20181228,14.49,16.04,16.44,14.03,15.5,-0.0652,124995869.0,1935542073.0
31,20181130,15.5,14.77,16.3,14.63,14.58,0.0631,198110279.0,3028306666.0
32,20181031,14.58,19.5,19.73,13.05,20.0,-0.271,264976524.0,4442881657.0
33,20180928,20.0,17.49,20.59,16.29,17.65,0.1331,182344294.0,3340199328.0
34,20180831,17.65,20.75,20.86,16.55,20.74,-0.149,230585802.0,4239820225.0
35,20180731,20.74,23.0,23.99,19.2,22.83,-0.0915,286900091.0,5991950057.0
36,20180629,22.83,23.1,24.49,20.37,23.58,-0.0318,278983346.0,6365508843.0
37,20180531,23.58,16.6,24.13,16.58,16.71,0.4111,475340152.0,9879768710.0
38,20180427,16.71,15.45,17.99,15.23,15.71,0.0637,200604771.0,3430496437.0
39,20180330,15.71,15.81,17.32,14.8,15.84,-0.0082,146243239.0,2378754525.0
40,20180228,15.84,16.53,16.58,14.37,16.53,-0.0417,121832075.0,1891658683.0
41,20180131,16.53,15.68,18.3,15.01,15.51,0.0658,321449402.0,5398274798.0
42,20171229,15.51,14.2,15.66,13.72,14.21,0.0915,162741279.0,2393706249.0
43,20171130,14.21,15.53,16.5,13.86,15.54,-0.0856,283795581.0,4394249063.0
44,20171031,15.54,16.23,17.97,15.22,16.0,-0.0288,288261508.0,4782684124.0
45,20170929,16.0,15.64,16.74,14.86,15.72,0.0178,322718240.0,5156364909.0
46,20170831,15.72,15.06,17.59,14.23,15.2,0.0342,401164869.0,6376849249.0
47,20170731,15.2,13.08,15.78,12.56,13.2,0.1515,257229306.0,3566376706.0
48,20170630,13.2,12.26,13.35,11.65,12.28,0.0749,158767385.0,2009274966.0
49,20170531,12.28,13.65,13.65,12.01,13.67,-0.1017,110911999.0,1406153846.0
50,20170428,13.67,13.15,13.99,12.38,13.19,0.0364,145584200.0,1937605558.0
51,20170331,13.19,13.89,14.45,13.08,13.92,-0.0524,182514904.0,2540042031.0
52,20170228,13.92,12.28,14.97,12.0,12.28,0.1336,184058781.0,2476638434.0
53,20170126,12.28,13.17,13.3,11.32,13.12,-0.064,94430296.0,1194827952.0
54,20161230,13.12,13.25,14.59,12.93,13.3,-0.0135,306980279.0,4242670811.0
55,20161130,13.3,13.21,13.66,12.98,13.31,-0.0008,118405437.0,1578144871.0
56,20161031,13.31,13.3,14.24,12.9,13.23,0.006,84948742.0,1145270138.0
57,20160930,13.23,14.5,14.53,12.6,14.54,-0.0901,87028478.0,1177570985.0
58,20160831,14.54,13.45,14.68,13.06,13.58,0.0707,125452957.0,1731463250.0
59,20160729,13.58,13.3,16.08,13.18,13.42,0.0119,283417205.0,4140324619.0
60,20160630,13.42,12.42,13.85,12.05,12.43,0.0796,204818011.0,2674708901.0
61,20160531,12.43,35.79,41.58,11.6,35.81,-0.6529,207199828.0,3423597269.0
62,20160429,35.81,33.0,36.82,30.98,33.42,0.0715,53007783.0,1786315189.0
63,20160331,33.42,26.55,34.77,25.72,26.76,0.2489,58840748.0,1744827846.0
64,20160229,26.76,25.72,29.14,24.8,25.43,0.0523,20715465.0,555788622.0
65,20160129,25.43,33.51,33.6,24.24,33.53,-0.2416,33685006.0,937690302.0
66,20151231,33.53,35.25,36.88,31.5,35.92,-0.0665,62151526.0,2128706041.0
67,20151130,35.92,28.8,38.5,28.61,29.18,0.231,87106718.0,2981714501.0
68,20151030,29.18,26.58,30.47,26.41,25.9,0.1266,52785028.0,1505296142.0
69,20150930,25.9,25.88,29.19,23.8,26.09,-0.0073,45323383.0,1206284938.0
70,20150831,26.09,31.0,34.54,23.76,31.45,-0.1704,66583536.0,2020697418.0
71,20150731,31.45,37.01,41.97,29.1,37.09,-0.1521,116576659.0,4243240216.0
72,20150630,37.09,48.01,51.28,32.0,48.62,-0.2371,104387571.0,4601013382.0
73,20150529,48.62,32.5,52.97,30.66,32.5,0.496,129882972.0,5172681646.0
74,20150430,32.5,29.78,35.53,29.5,29.79,0.091,116648405.0,3829445090.0
75,20150331,29.79,27.39,30.67,27.2,27.36,0.0888,79662099.0,2284861658.0
76,20150227,27.36,26.7,27.7,26.21,27.0,0.0133,18686700.0,505133778.0
77,20150130,27.0,27.86,28.65,26.15,27.87,-0.0312,38252576.0,1053749376.0
78,20141231,27.87,28.43,30.76,26.02,28.42,-0.0194,87921652.0,2507505097.0
79,20141128,28.42,27.39,30.89,26.8,27.4,0.0372,116438063.0,3335610772.0
80,20141031,27.4,26.65,28.18,25.4,26.65,0.0281,61288557.0,1648658681.0
81,20140930,26.65,26.07,27.45,25.63,26.11,0.0207,58707677.0,1564393791.0
82,20140829,26.11,26.5,28.49,25.55,26.61,-0.0188,77463416.0,2078648531.0
83,20140731,26.61,20.32,32.45,20.32,16.93,0.5718,169329338.0,4853048897.0
