,trade_date,close,open,high,low,pre_close,pct_chg,vol,amount
0,20210630,30.54,21.11,30.67,19.8,21.37,0.4291,6114431235.0,156456530576.0
1,20210531,21.37,19.89,22.85,18.28,18.28,0.169,5138743644.0,105531228072.0
2,20210430,18.28,13.7,18.85,13.4,13.52,0.3521,5364059451.0,84736951347.0
3,20210331,13.52,12.8,13.52,9.59,12.64,0.0696,4232268118.0,49354218262.0
4,20210226,12.64,11.72,13.31,10.35,12.41,0.0185,2610845550.0,30951909174.0
5,20210129,12.41,12.55,17.65,11.88,12.21,0.0164,4440070336.0,64706610000.0
6,20201231,12.21,9.72,12.65,8.69,9.92,0.2308,3355396752.0,34877907949.0
7,20201130,9.92,6.79,10.96,6.36,6.54,0.5168,4203624544.0,36749161902.0
8,20201030,6.54,6.01,6.64,5.86,5.73,0.1414,874982824.0,5405864881.0
9,20200930,5.73,5.43,6.21,5.35,5.44,0.0533,1431338951.0,8236993617.0
10,20200831,5.44,4.54,5.65,4.54,4.33,0.2564,1605248762.0,8221772773.0
11,20200731,4.33,3.47,4.57,3.44,3.47,0.2478,1630565990.0,6832837577.0
12,20200630,3.47,3.19,3.73,3.18,3.16,0.0981,559082951.0,1926556240.0
13,20200529,3.16,3.55,3.62,3.14,3.6,-0.1222,477906345.0,1601396952.0
14,20200430,3.6,4.09,4.1,3.45,4.11,-0.1241,591735869.0,2246797319.0
15,20200331,4.11,4.06,4.59,3.91,4.04,0.0173,711790850.0,2990354189.0
16,20200228,4.04,4.28,4.5,3.85,4.75,-0.1495,579906631.0,2465381742.0
17,20200123,4.75,5.29,5.45,4.64,5.27,-0.0987,554159541.0,2789237975.0
18,20191231,5.27,4.72,5.37,4.7,4.73,0.1142,515374538.0,2616923450.0
19,20191129,4.73,4.59,5.07,4.53,4.61,0.026,457241476.0,2216570785.0
20,20191031,4.61,4.76,5.48,4.53,4.76,-0.0315,486458962.0,2391787232.0
21,20190930,4.76,4.64,5.21,4.6,4.59,0.037,492568009.0,2433063346.0
22,20190830,4.59,4.64,4.69,4.26,4.69,-0.0213,291572576.0,1308942878.0
23,20190731,4.69,5.15,5.37,4.67,5.02,-0.0657,515725275.0,2562054909.0
24,20190628,5.02,4.78,5.13,4.6,4.78,0.0502,276672651.0,1347256285.0
25,20190531,4.78,5.31,5.57,4.66,5.73,-0.1658,387048557.0,1976084344.0
26,20190430,5.73,5.32,6.58,5.31,5.28,0.0852,781150010.0,4616799060.0
27,20190329,5.28,5.04,5.5,4.86,5.01,0.0539,788831292.0,4055482010.0
