,trade_date,close,open,high,low,pre_close,pct_chg,vol,amount
0,20210630,187.9,135.27,188.43,131.21,135.27,0.3891,401851075.0,62488760440.0
1,20210531,135.27,192.35,194.87,115.05,193.23,-0.3,186477630.0,27632407541.0
2,20210430,193.23,171.5,202.18,159.5,170.88,0.1308,143177623.0,25910014450.0
3,20210331,170.88,196.0,206.37,147.03,192.5,-0.1123,169546887.0,29992729197.0
4,20210226,192.5,181.0,200.49,169.0,182.0,0.0577,133922032.0,25160155094.0
5,20210129,182.0,197.99,229.5,180.6,197.5,-0.0785,298955822.0,62407541629.0
6,20201231,197.5,206.49,225.3,180.51,206.59,-0.044,211107832.0,42793277472.0
7,20201130,206.59,197.0,233.37,192.0,194.7,0.0611,231541187.0,48314965320.0
8,20201030,194.7,176.0,194.7,173.52,173.11,0.1247,94355027.0,17385228064.0
9,20200930,173.11,200.05,206.59,173.05,199.53,-0.1324,143588020.0,26516623160.0
10,20200831,199.53,234.11,247.0,186.05,231.5,-0.1381,187846680.0,40320604931.0
11,20200731,231.5,235.5,295.0,220.0,235.91,-0.0187,335380980.0,84789604436.0
12,20200630,235.91,197.01,247.0,196.0,193.39,0.2199,259332987.0,58233409650.0
13,20200529,193.39,284.99,305.6,191.15,277.82,-0.3039,263674056.0,57992607733.0
14,20200430,277.82,237.0,279.0,232.0,242.01,0.148,182245157.0,46934134072.0
15,20200331,242.01,373.0,380.0,231.32,363.04,-0.3334,254775812.0,74169488868.0
16,20200228,363.04,254.7,428.18,254.7,283.0,0.2828,171504279.0,57255942483.0
17,20200123,283.0,207.01,305.0,206.1,204.89,0.3812,119550222.0,29254224639.0
18,20191231,204.89,164.5,218.64,163.86,165.4,0.2388,166222038.0,32521706024.0
19,20191129,165.4,154.0,184.48,151.22,153.93,0.0745,163200153.0,27423359302.0
20,20191031,153.93,146.21,160.97,129.48,145.38,0.0588,141467698.0,20340857002.0
21,20190930,145.38,130.24,181.87,125.51,131.55,0.1051,201937668.0,30891454623.0
22,20190830,131.55,97.06,135.4,83.12,97.8,0.3451,167757778.0,17516001941.0
23,20190731,97.8,90.1,104.5,87.55,86.7,0.128,111183397.0,10714975939.0
24,20190628,86.7,77.87,89.8,73.7,76.73,0.1299,84685528.0,6856576164.0
25,20190531,77.01,79.5,88.84,72.89,82.98,-0.0719,121386417.0,9898934881.0
26,20190430,82.98,102.6,119.03,79.0,101.59,-0.1832,117366195.0,12108516152.0
27,20190329,101.59,93.5,117.5,89.86,92.0,0.1042,164904223.0,17082553696.0
28,20190228,92.0,68.47,98.25,68.13,67.69,0.3591,112507453.0,9136170053.0
29,20190131,67.69,62.49,72.88,57.55,62.32,0.0862,124593986.0,8065461413.0
30,20181228,62.32,78.5,80.69,60.52,75.34,-0.1728,89090553.0,6389336346.0
31,20181130,75.34,71.0,83.77,63.45,68.94,0.0928,183604026.0,13393106938.0
32,20181031,68.94,85.0,85.0,65.49,88.73,-0.223,81278105.0,5892306804.0
33,20180928,88.73,108.9,113.47,84.4,109.32,-0.1883,100262783.0,9471110344.0
34,20180831,109.32,116.04,124.5,98.17,114.94,-0.0489,127327056.0,13981366107.0
35,20180731,114.94,107.9,129.47,98.21,108.52,0.0592,156056589.0,17697545202.0
36,20180629,108.52,107.9,112.6,88.01,108.45,0.0006,115349621.0,11769934957.0
37,20180531,108.45,174.2,180.35,104.61,174.59,-0.3788,95697880.0,13972011852.0
38,20180427,174.59,200.0,215.67,169.0,196.8,-0.1129,108481457.0,21004342540.0
39,20180330,196.8,150.0,207.89,150.0,163.12,0.2065,150437061.0,27676016704.0
40,20171031,163.12,133.0,163.5,115.0,130.26,0.2523,47257282.0,6325163199.0
41,20170929,130.26,94.88,135.28,93.77,95.6,0.3626,90844556.0,10569354767.0
42,20170831,95.6,71.1,96.0,64.28,71.1,0.3446,58295860.0,4553691635.0
43,20170731,71.1,78.0,92.58,68.29,77.81,-0.0862,47063745.0,3730984618.0
44,20170630,77.81,87.47,93.15,75.01,87.77,-0.1135,40611589.0,3369498288.0
45,20170531,87.77,199.98,211.13,86.41,198.06,-0.5569,28781073.0,4521254388.0
46,20170428,198.06,204.89,222.77,165.0,210.1,-0.0573,26083308.0,5028112128.0
47,20170331,210.1,195.77,254.87,195.77,177.97,0.1805,59787012.0,13433554448.0
48,20160930,177.97,86.86,188.47,86.86,78.96,1.2539,31943509.0,5627782174.0
49,20160831,78.96,27.91,78.96,27.91,23.26,2.3947,86376.0,5586988.0
