,trade_date,close,open,high,low,pre_close,pct_chg,vol,amount
0,20210630,40.85,42.36,43.03,32.99,42.18,-0.0315,747170507.0,27953691119.0
1,20210531,42.18,30.38,44.69,28.24,30.58,0.3793,704347952.0,25504442791.0
2,20210430,30.58,29.76,30.8,27.86,29.95,0.021,322225708.0,9387852006.0
3,20210331,29.95,27.29,30.08,25.27,27.0,0.1093,353030407.0,9577382878.0
4,20210226,27.0,23.56,28.13,23.5,23.63,0.1426,325753470.0,8495689922.0
5,20210129,23.63,23.96,26.3,23.52,23.9,-0.0113,292538940.0,7301428292.0
6,20201231,23.9,26.78,27.06,23.25,26.9,-0.1115,468641931.0,11647648024.0
7,20201130,26.9,27.06,28.28,25.75,26.9,0.0,155782903.0,4238635161.0
8,20201030,26.9,27.2,27.96,25.96,26.98,-0.003,121231970.0,3288143114.0
9,20200930,26.98,29.71,33.2,26.52,29.7,-0.0916,268083754.0,7931874733.0
10,20200831,29.7,27.04,33.75,27.0,27.04,0.0984,526561480.0,16051566752.0
11,20200731,27.04,27.19,29.99,26.12,27.12,-0.0029,321628013.0,8960428262.0
12,20200630,27.12,25.3,27.75,25.15,25.06,0.0822,149982544.0,3971889151.0
13,20200529,25.06,25.38,25.86,24.64,25.68,-0.0241,65636089.0,1657915469.0
14,20200430,25.68,25.32,25.75,24.44,25.35,0.013,133350513.0,3354580701.0
15,20200331,25.35,26.21,27.12,23.99,26.14,-0.0302,175497558.0,4494873030.0
16,20200228,26.14,27.0,30.25,25.0,27.35,-0.0442,273567865.0,7678273802.0
17,20200123,27.35,28.35,28.6,26.91,28.18,-0.0295,122252885.0,3386189765.0
18,20191231,28.18,26.59,28.9,25.47,26.6,0.0594,159352545.0,4302069873.0
19,20191129,26.6,27.32,27.88,26.29,27.5,-0.0327,81718228.0,2209199163.0
20,20191031,27.5,26.89,28.06,26.39,26.9,0.0223,77880935.0,2119192401.0
21,20190930,26.9,27.79,28.6,26.8,27.8,-0.0324,103991520.0,2891420593.0
22,20190830,27.8,28.2,29.17,26.8,28.36,-0.0197,105594001.0,2954058626.0
23,20190731,28.36,29.3,31.75,27.57,29.0,-0.0221,121991876.0,3602078890.0
24,20190628,29.0,29.32,29.47,26.95,29.22,-0.0075,81849376.0,2331352934.0
25,20190531,29.22,30.66,30.66,28.66,31.17,-0.0626,88533371.0,2623653145.0
26,20190430,31.17,30.0,34.08,30.0,29.93,0.0414,217819532.0,6953523717.0
27,20190329,29.93,29.5,31.45,28.82,29.24,0.0236,214366853.0,6473481686.0
28,20190228,29.24,26.43,30.8,26.43,26.38,0.1084,139979064.0,4012948731.0
29,20190131,26.38,27.53,27.58,26.08,27.5,-0.0407,84245266.0,2247206793.0
30,20181228,27.5,29.57,30.45,26.02,29.09,-0.0547,96814371.0,2757037486.0
31,20181130,29.09,28.51,30.66,28.32,28.43,0.0232,69002873.0,2037316869.0
32,20181031,28.43,31.24,31.24,27.31,31.75,-0.1046,78761650.0,2298586768.0
33,20180928,31.75,31.85,32.25,28.78,31.98,-0.0072,73344892.0,2241596277.0
34,20180831,31.98,33.86,34.1,28.57,33.8,-0.0538,114140475.0,3585687471.0
35,20180731,33.8,35.2,36.48,33.01,35.28,-0.042,150791715.0,5260449409.0
36,20180629,35.28,40.13,40.25,34.25,40.52,-0.1293,185364965.0,6961237457.0
37,20180531,40.52,35.21,43.78,34.71,35.47,0.1424,290094611.0,11466324797.0
38,20180427,35.47,34.69,38.26,33.26,34.66,0.0234,229890652.0,8247271868.0
39,20180330,34.66,32.32,34.78,31.85,32.4,0.0698,148329104.0,4969982185.0
40,20180228,32.4,33.8,33.88,31.0,33.9,-0.0442,71720826.0,2333831768.0
41,20180131,33.9,32.25,35.34,32.1,32.24,0.0515,169644658.0,5731286885.0
42,20171229,32.24,32.3,33.38,31.77,32.28,-0.0012,86133448.0,2793644494.0
43,20171130,32.28,33.67,35.82,32.0,33.67,-0.0413,230344351.0,7852909628.0
