,trade_date,close,open,high,low,pre_close,pct_chg,vol,amount
0,20210630,54.19,57.7,58.92,53.12,58.19,-0.0687,1018270512.0,56687955095.0
1,20210531,58.19,52.7,58.85,52.48,52.7,0.1042,882242249.0,48817704049.0
2,20210430,52.7,51.09,54.5,48.28,51.1,0.0313,978418776.0,50200489811.0
3,20210331,51.1,51.11,55.25,48.18,51.1,0.0,1765879875.0,91469392946.0
4,20210226,51.1,51.0,57.6,50.48,51.1,0.0,1318578109.0,71445913304.0
5,20210129,51.1,43.23,53.89,41.44,43.95,0.1627,1989325393.0,96829177009.0
6,20201231,43.95,44.4,47.1,41.71,44.2,-0.0057,1411120017.0,61716172074.0
7,20201130,44.2,40.49,47.77,39.18,39.81,0.1103,1161479356.0,50740837150.0
8,20201030,39.81,36.4,42.1,36.13,36.0,0.1058,1071328096.0,42334816956.0
9,20200930,36.0,37.46,39.13,35.8,37.69,-0.0448,1296611513.0,48586658890.0
10,20200831,37.69,35.2,39.53,34.78,34.8,0.083,2044700643.0,76416532924.0
11,20200731,34.8,33.79,43.3,33.61,33.72,0.032,2976277799.0,110315971127.0
12,20200630,33.72,34.15,36.19,33.02,33.82,-0.003,981891812.0,33687488372.0
13,20200529,33.82,34.53,35.48,32.9,35.09,-0.0362,683820587.0,23382863156.0
14,20200430,35.09,32.12,36.05,31.71,32.28,0.0871,806878610.0,26685305100.0
15,20200331,32.28,34.24,36.32,28.71,34.2,-0.0561,1827061304.0,59851710554.0
16,20200228,34.2,33.8,36.17,33.8,36.81,-0.0709,1399153967.0,49270923292.0
17,20200123,36.81,38.03,40.16,36.45,37.58,-0.0205,754445162.0,28995203985.0
18,20191231,37.58,36.1,38.5,35.73,36.03,0.043,724606146.0,26954417476.0
19,20191129,36.03,35.57,38.55,35.38,35.5,0.0149,893634956.0,33165274504.0
20,20191031,35.5,34.7,37.45,34.5,34.75,0.0216,880117003.0,31753797844.0
21,20190930,34.75,34.28,36.44,33.87,34.28,0.0137,1139698828.0,39773467048.0
22,20190830,34.28,36.4,36.59,33.7,36.56,-0.0624,1080637936.0,37856797347.0
23,20190731,36.56,36.75,37.48,34.5,35.98,0.0161,925926732.0,33461700707.0
24,20190628,35.98,34.25,38.5,33.38,34.21,0.0517,1098816143.0,39448079760.0
25,20190531,34.21,33.2,34.7,32.02,34.45,-0.007,966711075.0,32375105073.0
26,20190430,34.45,34.2,36.48,33.85,33.92,0.0156,1327926680.0,46702165686.0
27,20190329,33.92,32.05,34.32,30.18,31.74,0.0687,1334902327.0,42612710763.0
28,20190228,31.74,29.21,33.0,28.88,29.21,0.0866,811888667.0,24820143921.0
29,20190131,29.21,25.15,29.29,24.38,25.2,0.1591,952265121.0,25515103546.0
30,20181228,25.2,29.49,29.63,24.77,28.55,-0.1173,1014796818.0,27328700379.0
31,20181130,28.55,29.45,30.45,27.85,28.91,-0.0125,1082149674.0,31276673516.0
32,20181031,28.91,29.7,30.54,27.42,30.69,-0.058,1113890432.0,32345983438.0
33,20180928,30.69,28.32,31.11,27.01,28.29,0.0848,719656680.0,20761089874.0
34,20180831,28.29,28.69,29.09,26.2,28.39,-0.0035,864305823.0,24014759249.0
35,20180731,28.39,26.44,28.95,24.7,26.44,0.0738,1022255093.0,27272643227.0
36,20180629,26.44,28.78,29.35,25.6,28.78,-0.0813,849223286.0,23987193409.0
37,20180531,28.78,29.98,31.21,28.28,29.33,-0.0188,863934857.0,25545994738.0
38,20180427,29.33,29.0,30.95,27.36,29.09,0.0083,832474602.0,24024532061.0
39,20180330,29.09,30.03,31.8,28.2,30.3,-0.0399,1126606784.0,33953920532.0
40,20180228,30.3,34.05,35.11,28.6,33.94,-0.1072,1241843171.0,39779465059.0
41,20180131,33.94,29.02,35.35,29.02,29.02,0.1695,1548304891.0,49713336142.0
42,20171229,29.02,28.99,30.0,27.85,28.99,0.001,1191410779.0,34426460753.0
43,20171130,28.99,27.11,31.66,26.27,27.1,0.0697,1786707640.0,51210178643.0
44,20171031,27.1,26.8,28.14,25.42,25.55,0.0607,1034653637.0,27749737988.0
45,20170929,25.55,26.74,27.37,25.12,26.75,-0.0449,824424421.0,21571865365.0
46,20170831,26.75,25.58,27.96,24.25,25.57,0.0461,1046892257.0,27271187843.0
47,20170731,25.57,23.8,26.24,22.82,23.91,0.0694,1177572511.0,28943553159.0
48,20170630,23.91,22.33,24.58,20.74,22.42,0.0665,1562083973.0,35138441414.0
49,20170531,22.42,19.14,23.06,18.54,19.13,0.172,1159124409.0,24062668463.0
50,20170428,19.13,19.22,19.29,18.38,19.17,-0.0021,673287199.0,12725552630.0
51,20170331,19.17,19.45,19.51,18.48,19.44,-0.0139,722466173.0,13723165995.0
52,20170228,19.44,19.08,19.81,18.48,19.0,0.0232,489551654.0,9347806665.0
