,trade_date,close,open,high,low,pre_close,pct_chg,vol,amount,pct_chg_3,pct_chg_6
0,2013-12-31,0.20671895916427108,0.34337610363695653,0.1592123663178822,0.28875398449098155,0.4179348040921964,-0.0946,-1.2156449300987342,-0.9528514200174896,0.0,0.0
1,2014-01-30,0.3224107445909001,0.18346798498328767,0.6973612544248148,0.44125343510645215,0.19082838267300675,0.0532,-0.22749401277024822,0.29023724696393005,0.0,0.0
2,2014-02-28,0.20155414731486793,0.293856170118401,0.40725167467987244,0.3580719165889225,0.30644619721368527,-0.0528,-0.4297216057086949,-0.027345571204076123,0.0,0.0
3,2014-03-31,0.011489071256834781,0.19172130723638045,-0.003809935291058243,0.19055358068556474,0.18566687309529784,-0.0876,-0.9970161333856785,-0.7609290074503776,-0.9444217825820955,0.0
4,2014-04-30,0.5847831865405761,-0.00016843514802202471,0.3143464920425191,0.23561023654922658,-0.004276679364388113,0.2897,-0.5023151926951398,-0.1469103644024365,0.8137831829475619,0.0
5,2014-05-30,0.930825580450582,0.5651841391888195,0.6833378306304974,0.8583163265623981,0.5686508837612951,0.1356,-0.7275295834626709,-0.25625004172737553,3.6182407697939656,0.0
6,2014-06-30,1.217989119277393,0.9469002933943517,0.8717775878666381,0.987709799811888,0.9144720254677884,0.0991,-1.099438805444169,-0.6908775263351236,105.01284403670302,4.892004894962281
7,2014-07-31,1.2417472537846472,1.176961651199307,1.125952144138642,1.3111934829356136,1.201451957988401,0.0075,-0.9974948344445139,-0.49563087268067824,1.123431867339583,2.8514450111154734
8,2014-08-29,1.5289107926114582,1.2316399111260457,1.1750341274187532,1.4221021742923194,1.225194902045862,0.0895,-1.045117901011838,-0.5264782267812831,0.6425319895821546,6.585608199979103
9,2014-09-30,1.2458791032641696,1.5215378552659227,1.1364697119843803,1.457916439209589,1.5121748345664745,-0.0809,-0.9574207918710355,-0.4058298775047712,0.022898385170569524,107.44036697248296
10,2014-10-31,1.2107583826882287,1.2367982375342286,0.8577541640723209,1.1956635961057116,1.2293241097080287,-0.0109,-1.1752015294364957,-0.7727124238564972,-0.02495586038299613,1.0704397981254514
11,2014-11-28,1.3006261088678424,1.196563291550402,0.9655592344911361,1.212993079130197,1.1942258445796086,0.0283,-1.0755894364672531,-0.6171204188287542,-0.14931197087940884,0.3972823009851665
12,2014-12-31,1.1343191673170634,1.3234581211917007,1.1128051843314695,1.3458524489845842,1.2840361112317429,-0.0509,-1.014934601485884,-0.5067547657631686,-0.08954314720812173,-0.06869515551170868
13,2015-01-30,1.5299437549813388,1.1233150565542054,1.3187742213105071,1.4059279901361332,1.1178355028295177,0.1275,-1.0233602953360121,-0.48247218206250375,0.26362433401817764,0.2320895015618636
14,2015-02-27,2.125963042402454,1.4575746078044547,1.6737421361041678,1.8599604453776482,1.5132071364820159,0.1704,-1.223428610251153,-0.724735547620251,0.6345689417637816,0.39050823153076175
15,2015-03-31,1.8997442833985987,2.1126820616436786,1.6535834643998366,2.042497666568893,2.1088453417496185,-0.0553,-0.4360520817622443,0.6712943359857193,0.6747881355932204,0.5248223350253809
16,2015-04-30,2.048490864661408,1.9115073317245475,1.9314225483247516,2.2758680379652945,1.88277122224597,0.0385,0.06842848107127054,1.78547852617442,0.33893213916638,0.6919072326496509
17,2015-05-29,2.184841897485649,2.042528822492392,2.036598226782132,2.184599427369672,2.031422698083986,0.034,0.5411171113768423,2.632025955988742,0.027695145168967095,0.6798385658946144
18,2015-06-30,-0.21059783826749728,2.170455317415327,2.852586198813979,-0.3235544157074988,2.1676865509354997,-0.5769,1.5782218480336887,4.092218980877513,-1.11085588734645,-1.1856601248884928
19,2015-07-31,-0.4068606885448144,-0.2756230653449871,-0.39033055362193325,-0.6227768225969449,-0.22622159120586885,-0.1117,2.3547235155525614,1.4611553506068815,-1.1986148415712188,-1.2659317946951436
