,trade_date,close,open,high,low,pre_close,pct_chg,vol,amount,pct_chg_3,pct_chg_6
0,2013-12-31,-2.5286951948725984,-1.9420694784566443,-2.3378338035724116,-2.3439309232282945,-1.9705925037968448,-0.0829,-0.9595384356674921,-1.007023544330411,0.0,0.0
1,2014-01-30,-1.517197172173036,-2.2614642958284463,-1.5939775933448264,-2.5406260785246397,-2.312181968313881,0.2527,-0.22728244297417485,-0.5278304405886236,0.0,0.0
2,2014-02-28,1.7323013065477795,-1.0751406884474684,1.1994398769779127,-0.6662369515830004,-1.3566546824351444,0.6481,1.367689205854493,1.6994766295140928,0.0,0.0
3,2014-03-31,-0.8917297958177516,1.5895246450544196,1.1044795097148172,-0.3075575507484886,1.7130344243733564,-0.3176,0.8608606436983915,0.8050453838843876,-0.64735575975076,0.0
4,2014-04-30,-1.282646906039804,-0.7283691724437981,-0.806597881454989,-1.0017757459120593,-0.7657972302975687,-0.0693,0.8616736246568342,0.4509077662630938,-0.1545944524779812,0.0
5,2014-05-30,-1.4781054611508306,-1.1481452181324516,-1.5069305900203223,-1.3546699951202072,-1.1350831378835533,-0.0372,0.5387531359850366,0.05576035187221717,-1.8532611824304839,0.0
6,2014-06-30,-0.08546325598476721,-1.280465928186484,-0.7195508781304848,-0.9323539263957018,-1.319726091676546,0.2756,-0.47843246552189034,-0.6110537371871033,-0.9041601431447135,-0.9662026264936715
7,2014-07-31,0.41295605954835096,0.3803871221468847,0.41206016508807586,0.4850082220632535,-0.004145045901474367,0.0773,2.8002257429022985,2.5583278725785594,-1.3219561498989307,-1.2721835151833867
8,2014-08-29,0.21261104055954877,0.4853311335690483,0.21026938465399633,0.9015391391613959,0.46669448627065724,-0.0289,1.0814103232657555,1.056912678573872,-1.1438402374848227,-0.8772667088826186
9,2014-09-30,0.6133010785371523,0.2936942431459673,0.012435286189213076,0.9304648972932107,0.2774354586328398,0.0594,0.15204346654014783,0.16117479113435465,-8.1761960326724,-1.6877656005367982
10,2014-10-31,1.2632007742813154,0.6632796746761943,0.5861541717370842,1.3990621790286208,0.6559535139084738,0.091,1.5771343203020305,1.6764047910495243,2.058922965467258,-1.9848390607992585
11,2014-11-28,0.40806959567057455,1.2199392135241918,0.43184357493455444,1.1560858107213714,1.269891335270174,-0.1097,-0.16536342587420932,-0.10339558844289634,0.9193245778611443,-1.2760761030900039
12,2014-12-31,-0.8428651570399943,0.45339165183186797,-0.24870572378430017,-0.5389636158030122,0.4620784124258317,-0.1803,-0.19489951857150004,-0.2587349572923634,-2.3743089430894186,8.862310385064486
13,2015-01-30,-0.6669524574400707,-0.6873041244959951,-0.7512043338848502,-0.4001199767702981,-0.7196364918493199,0.0309,-0.6145922281580536,-0.6498129437911473,-1.5279861056287953,-2.6150688239555437
14,2015-02-27,-0.33955937762910143,-0.5595461975472746,-0.7947278355471022,-0.249706034484858,-0.5534578334356269,0.0558,-0.8092127978289252,-0.7982231010169796,-1.8321114369501328,-2.5970919324577437
15,2015-03-31,0.5888687591482745,-0.16714685049049005,0.3131431158556842,0.45608246393143764,-0.24418088583236447,0.15,0.7463768142317737,0.6787441636464666,-1.698651206814962,-0.0398373983739827
16,2015-04-30,1.370702979592381,0.5994007112018346,0.9343421850351037,1.2891442981277226,0.6328731446843502,0.1098,1.1747629656630256,1.371175737910604,-3.055173444976093,0.08510302360464261
17,2015-05-29,3.4474501276470377,1.3841994053154045,2.4893181989683,1.705675215225864,1.371444959856321,0.2628,1.2292399806777605,1.7466704177352979,-11.152716593245337,7.448191593352833
18,2015-06-30,1.0237640442703086,3.355321706809952,3.44683523553785,0.7684806517550448,3.3332763439068667,-0.2429,0.47027904187654235,1.1626776723109802,0.7385266723115964,-2.2146237576904966
19,2015-07-31,-1.0529831037843476,0.8640421313098988,0.325013161763571,-1.1059084751865949,1.0437037168737588,-0.2749,0.49437888143803743,0.2535005022326111,-1.7682066205893001,0.5787978468899544
20,2015-08-31,-0.9552538262288347,-0.8880665811296987,1.5001477066443838,-1.071197565428416,-0.9181276671767867,0.0178,2.227173062614779,2.148326071012742,-1.2770899623951388,1.813215859030854
21,2015-09-30,-1.3021927615509072,-1.070577905342157,-1.2418328980775126,-1.713349395954719,-0.8258061902802908,-0.0622,0.8579922723358658,0.29260771220838194,-2.2719657120592176,-3.2113463166807614
22,2015-10-30,0.061130660348503,-0.920006062866879,-0.08252508107388226,-0.579459677187554,-1.153547433262853,0.2607,1.2719531839680922,1.0043567816513603,-1.0580547400322033,-0.9554019643506706
23,2015-11-30,0.232156896070651,-0.12608180254268625,0.9462122309429898,0.47343791881052755,0.13433716944327037,0.0259,1.6419193837956634,1.736406480110139,-1.2430316316943355,-0.9326583743129873
24,2015-12-31,1.2436549187702133,0.20243858103973777,1.2231799687936875,0.8379024712714013,0.29589975401213864,0.1496,1.4338278771684625,1.581659797912999,-1.9550467146576858,0.2147866744593796
25,2016-01-29,-0.9552538262288347,1.1971252979976341,0.30918643388638795,-1.383595753252023,1.2514270398908751,-0.2828,-0.1650649832684049,-0.32434372789152255,-16.626427406198097,-0.09281181930107019
26,2016-02-29,-0.2662624194624663,-1.0477639898156001,-0.865948110994424,-0.6083854353193698,-0.8258061902802908,0.1236,-1.1060607024390225,-1.0412640882116324,-2.1469072164948146,-0.7212652677732566
27,2016-03-31,-0.2662624194624663,-1.0477639898156001,-0.865948110994424,-0.6083854353193698,-0.8258061902802908,0.1236,-1.1060607024390225,-1.0412640882116324,-1.2140967043540982,-0.7955276458875806
28,2016-04-29,-0.2662624194624663,-1.0477639898156001,-0.865948110994424,-0.6083854353193698,-0.8258061902802908,0.1236,-1.1060607024390225,-1.0412640882116324,-0.7212652677732566,-5.355628058727271
29,2016-05-31,-0.2662624194624663,-1.0477639898156001,-0.865948110994424,-0.6083854353193698,-0.8258061902802908,0.1236,-1.1060607024390225,-1.0412640882116324,0.0,-2.1469072164948146
30,2016-06-30,0.0415848048373999,0.138559617565378,-0.06669835319669994,0.24781700538236692,-0.1749397781599921,0.0491,-0.6291432310823414,-0.6135332035724962,-1.156179775280912,-0.9665624248255931
31,2016-07-29,-0.1294414308847481,0.138559617565378,-0.2803591795386655,0.4329418574259858,0.11587287406397068,-0.026,-0.624048327178729,-0.6047673120700988,-0.5138576779026272,-0.8644952500261015
32,2016-08-31,0.2712486070928563,-0.07132840527894918,-0.3674061828631704,0.3114536732723605,-0.04568971050489762,0.0626,-0.8009441050504073,-0.7573967126996489,-2.018726591760325,-2.018726591760325
33,2016-09-30,0.7745543865037492,0.3484476404097044,0.3210564797942754,1.057738233073199,0.3328283447707372,0.07400000000000001,-0.8676447365003075,-0.7770121116690802,17.62589928057429,-3.9089887640449925
34,2016-10-31,0.7745543865037492,0.3484476404097044,0.3210564797942754,1.057738233073199,0.3328283447707372,0.07400000000000001,-0.8676447365003075,-0.7770121116690802,-6.983821263482446,-3.9089887640449925
