,trade_date,close,open,high,low,pre_close,pct_chg,vol,amount,pct_chg_3,pct_chg_6
0,2013-12-31,-1.0470430181631902,-0.7404128657329642,-0.9808032859942398,-0.8816200672456996,-0.7193349106922686,-0.1261,-1.1690931892910155,-1.1038742449443188,0.0,0.0
1,2014-01-30,-1.134119286048577,-0.9895078997735769,-1.1417508233774454,-1.0901487472733924,-1.0014229525190403,-0.0441,-0.966751089666435,-1.0324698089972097,0.0,0.0
2,2014-02-28,-0.8637245594571136,-1.1244343765455753,-1.0554147271652623,-1.0077071760996534,-1.0875221138798223,0.1431,-0.6563616725917111,-0.849491679116099,0.0,0.0
3,2014-03-31,-1.1054757768757524,-0.8015334064929295,-0.9466951986017723,-0.9458759977193488,-0.8201615601805522,-0.1119,-0.45939776990649733,-0.7263288534896253,0.05580740972330789,0.0
4,2014-04-30,-1.1845318621927476,-1.1002168037916271,-1.2259551641275999,-1.068325978433285,-1.0592000213269337,-0.0412,-1.126866316984222,-1.108004846857392,0.04445085870977028,0.0
5,2014-05-30,-1.2521305438406134,-1.1463455137991478,-1.3261476708429727,-1.0792373628533387,-1.1373689967729064,-0.0368,-1.2845048936514332,-1.1952532090186532,0.4496873223422395,0.0
6,2014-06-30,-1.2498390631067875,-1.2293771918126855,-1.3986273565519662,-1.1228829005335534,-1.2042091351977238,0.0013,-1.247779183748746,-1.1824898251579443,0.1305892804264137,0.1936845396279505
7,2014-07-31,-1.1272448438470988,-1.205159619058737,-1.2899078279884761,-1.0707507305266302,-1.2019433677934928,0.0691,-0.78659441997962,-0.9539804654893468,-0.04836258118004688,-0.006061480733150715
8,2014-08-29,-1.1272448438470988,-1.205159619058737,-1.2899078279884761,-1.0707507305266302,-1.2019433677934928,0.0691,-0.78659441997962,-0.9539804654893468,-0.09973856209150311,0.305097593329543
9,2014-09-30,-1.1272448438470988,-1.205159619058737,-1.2899078279884761,-1.0707507305266302,-1.2019433677934928,0.0691,-0.78659441997962,-0.9539804654893468,-0.09808800419067565,0.019692034350014653
10,2014-10-31,-1.1272448438470988,-1.205159619058737,-1.2899078279884761,-1.0707507305266302,-1.2019433677934928,0.0691,-0.78659441997962,-0.9539804654893468,0.0,-0.04836258118004688
11,2014-11-28,-0.9370519429395443,-0.9099358750106032,-1.15667311161165,-0.7397720697850013,-1.0807248116671289,0.1003,-1.5792486243483506,-1.3357891935565593,-0.16872368229998536,-0.25163398692810435
12,2014-12-31,-0.7491505227658157,-0.7842351402401089,-0.8102628490319024,-0.6670295069846436,-0.8926661171159475,0.0901,1.017031928688003,0.2288907253710917,-0.33541454915057334,-0.400602409638554
13,2015-01-30,-0.08462110995628844,-0.7196549462295798,0.09999673325457314,-0.5651899190641425,-0.7068731899689972,0.2922,1.7093301537491161,1.1022993521818203,-0.924931029475823,-0.924931029475823
14,2015-02-27,-0.0880583310570271,-0.01157924761413411,-0.24215001840111625,-0.18329146436226282,-0.04980064274197847,-0.0012,-0.52252318341755,-0.5481451797157556,-0.9060262008733615,-0.9218818063017271
15,2015-03-31,0.047139032238704345,-0.02426464286620229,-0.0193815726190631,-0.0984251410951786,-0.05319929384832485,0.0461,0.5987149315588844,0.3745252267563234,-1.0629233122132387,-1.0418179178161744
16,2015-04-30,0.6921908588107112,0.08067817240090774,0.5561924021288257,0.2652876729066113,0.08048098300131003,0.2101,2.035456652433578,1.8606245591768948,-9.179883945841253,-1.6140554668215463
17,2015-05-29,0.2476435964484756,0.6146179907379619,0.3771249433183715,0.4228965589740537,0.7182945072923647,-0.1196,0.9531623169974645,0.9835953476879846,-3.8122676579925203,-1.2642794759825313
