,trade_date,close,open,high,low,pre_close,pct_chg,vol,amount,pct_chg_3,pct_chg_6
0,2013-12-31,-0.011628214612978192,0.003536888461558727,-0.15343462787871004,0.014849360031192868,0.04116052187121931,-0.0258,-0.8722427673701336,-0.7154388374309987,0.0,0.0
1,2014-01-30,-0.26862210908616296,-0.030115060007641182,-0.2328761838685707,-0.15986133073128334,-0.018059524277388887,-0.115,-0.8956926397836701,-0.753049640601701,0.0,0.0
2,2014-02-28,-0.1705586493529741,-0.2858698683735613,-0.08441163660883133,-0.11669751301349528,-0.2752437246942021,0.0496,-0.6845917907112146,-0.5866432079181949,0.0,0.0
3,2014-03-31,0.5023595743333911,-0.1647228538844414,0.18516872552069533,0.03745897883574851,-0.17710764821936556,0.3241,-0.48624536200195884,-0.3997674571821367,-44.20178041543111,0.0
4,2014-04-30,0.44487409793807314,0.4645685824895994,0.4156794699502905,0.7568559407988862,0.4963088765562373,-0.0209,-0.41791868454129355,-0.23570831925472296,-2.6561335902376366,0.0
5,2014-05-30,0.4212036076576482,0.44437741340807924,0.25028475502058095,0.6931379241678653,0.4387808317261604,-0.0088,-0.7701121559158772,-0.5651389497945335,-3.4695529030952863,0.0
6,2014-06-30,0.48376133197019955,0.42082104947963916,0.15130839018075457,0.475263415687601,0.415092813266717,0.0234,-0.6497042970957957,-0.4980505345238883,-0.03702177347345392,-42.60237388724112
7,2014-07-31,0.3332846437589272,0.47298156960689897,0.14219214605077055,0.47731883557892424,0.4776968620523885,-0.0551,-0.48047736054786255,-0.3668729953581998,-0.25083378577522686,-2.240719332048812
8,2014-08-29,0.10503348748340155,0.296308840143599,0.09140164304085989,0.3396057028602665,0.32710874470307055,-0.0885,-0.18808258272813735,-0.14209625480839105,-0.7506348816252967,-1.6158203520129484
9,2014-09-30,0.3772441257082877,0.077571175093799,0.1643315960807319,0.3396057028602665,0.09868856670129587,0.1157,0.6684562657032023,0.5293968427598345,-0.22018544935805962,-0.24905556700322884
10,2014-10-31,0.2673454208348863,0.3938994907042791,0.11875037543081197,0.39510203992599413,0.3711007789848938,-0.0419,-0.35958672717091245,-0.27417105427637545,-0.19784656796769873,-0.3990537500969521
11,2014-11-28,0.24874717847169547,0.26602208652131903,0.021076331180983492,0.43826585764378256,0.2611206932803355,-0.0074,-0.48129094456522986,-0.38373584830463625,1.3682654402102474,-0.4094372081592528
12,2014-12-31,1.080595836898056,0.24078312516941894,0.7594921057096868,0.5410368522099451,0.2425086787764873,0.3333,1.1275553377864462,1.2018089385822175,1.8644470868014267,1.2337375178316696
13,2015-01-30,1.7839475480878242,1.15275092868474,1.574744795048255,1.6119106155893588,1.0749733274940663,0.2114,0.6993363061163852,1.4919778129791317,5.672818791946311,4.352624495289367
