,Date,Open,High,Low,Close,Volume,pct_chg,pct_chg_3,pct_chg_6
0,2013-12-01,-0.6910462804463975,-0.5400154331349957,-0.6224194522562606,-0.48501833572140984,1.95321753849643,0.0,0.0,0.0
1,2014-01-01,-0.46668389995211557,-0.47981898054207256,-0.37344140812818866,-0.45860277692089585,1.2271518703302398,-0.0544630106843772,0.0,0.0
2,2014-02-01,-0.43891322446357894,-0.40344246523212657,-0.4319600889798116,-0.316262547590805,1.7848735057873575,-0.3103780362730839,0.0,0.0
3,2014-03-01,-0.29686373518013515,-0.36255756919410576,-0.29695087560028793,-0.43294732329245206,1.4567444444853452,0.36894907914489816,-0.10735885345758744,0.0
4,2014-04-01,-0.39575904214600144,-0.4907794994980703,-0.46746577584342625,-0.530057867556432,2.415037153461233,0.2243010616753085,0.1558104185833602,0.0
5,2014-05-01,-0.5108370840751181,-0.5998638386709382,-0.5075740029462887,-0.5313881785456259,1.3784493440861634,0.0025097467099708393,0.6802121610465248,0.0
6,2014-06-01,-0.5044439262481736,-0.54801842367692,-0.41902894042760785,-0.4739960490979621,0.6385794641485595,-0.10800415170081923,0.09481228684668874,-0.02272550502045112
7,2014-07-01,-0.4443075139344444,-0.5325343388644899,-0.4637398541656029,-0.5125741792181008,1.6297136521583606,0.08138913856677665,-0.032984489823594365,0.11768660159359312
8,2014-08-01,-0.4924565718298017,-0.5544556091952206,-0.4490553220946655,-0.4671545947970435,1.563541952428046,-0.08861075384316464,-0.12087883461085913,0.4771100731202278
9,2014-09-01,-0.4411110017456452,-0.4792969680612863,-0.4153030187497845,-0.5372795013814567,0.387720466493917,0.1501107071736696,0.13351050584477697,0.24098122906866726
10,2014-10-01,-0.5124354068941908,-0.5755069361975529,-0.6062007645048882,-0.5032622561698826,1.4820997138198257,-0.06331387131671462,-0.018166976460700535,-0.050552237834101454
11,2014-11-01,-0.47347673857083783,-0.5815961908682412,-0.44620616537415164,-0.5490618931769747,-0.041114634720036645,0.09100550745778935,0.17533231887725753,0.03325951789089587
12,2014-12-01,-0.5254216296686417,-0.6113464863170904,-0.5314636154957206,-0.6343900456454363,0.007152195636481936,0.15540716543764677,0.1807449270152468,0.33838677949470664
13,2015-01-01,-0.6085336155643434,-0.6416186780373582,-0.5472439207684383,-0.6313493710810123,0.11619084178203716,-0.004793067900884851,0.25451365235681855,0.23172293236482466
