,Date,Open,High,Low,Close,Volume,pct_chg,pct_chg_3,pct_chg_6
0,2013-12-01,-1.3895999986972238,-1.3827926950791063,-1.4359643079647189,-1.249362990402412,0.2743540989847091,0.0,0.0,0.0
1,2014-01-01,-1.2462704950511154,-1.3877709163167506,-1.4890229559289516,-1.590181859894024,5.373488876849771,0.27279411356809646,0.0,0.0
2,2014-02-01,-1.634008846956314,-1.4365583959991068,-1.4912570625743884,-1.3434349079532797,2.6660126338750363,-0.15516901441523712,0.0,0.0
3,2014-03-01,-1.3708816771075623,-1.35939463746685,-1.2064150700214462,-1.2359974291889755,0.8894517021510593,-0.07997222502427381,-0.010697900703086738,0.0
4,2014-04-01,-1.2500141593690477,-1.1239210127683226,-1.1416272556406015,-1.0504232456929323,1.0466154459371078,-0.1501412374440062,-0.3394320032282744,0.0
5,2014-05-01,-1.022719263424621,-1.0343118910489213,-0.9467060315331874,-0.8982627691337456,0.6824200914652748,-0.14485634926977564,-0.331368595667767,0.0
6,2014-06-01,-0.8681587668247153,-0.8859584673579393,-0.721625006880788,-0.7527848770845427,-0.16089933113507127,-0.16195471642390002,-0.3909494799042603,-0.39746504189140786
7,2014-07-01,-0.7210855988606745,-0.812279881487362,-1.1399517821845921,-1.2252023039681692,0.22757571363488385,0.6275596671299375,0.16638917597443337,-0.22952063857034477
8,2014-08-01,-1.2815682512163131,-1.1244189488362673,-1.1069996679170155,-0.9897646428854519,-0.2621252854468532,-0.19216227419764464,0.10186537491690495,-0.2632582069842474
9,2014-09-01,-0.9724468499876944,-1.0860862275110788,-0.9768658320781728,-1.1131381188558243,-0.29592784828705326,0.1246493061327214,0.4786935188800445,-0.09940094326390936
10,2014-10-01,-1.0997322528550102,-1.0821034985953888,-1.0924781877778138,-0.9414432700169679,0.5108266514990549,-0.15424397559517455,-0.2316017795854336,-0.10374863287043279
11,2014-11-01,-0.9253835831295716,-1.0840948630532334,-1.085775867841504,-1.2195476585391571,0.12395086776670065,0.2954021738528938,0.23215924846923297,0.3576736122718833
12,2014-12-01,-1.2329002070543844,-1.2837246871384267,-1.2343407639209951,-1.255531409275176,0.4381693148135066,0.029505817574298154,0.12792059494442198,0.6678488735556407
13,2015-01-01,-1.2345045763293827,-1.3076203010046932,-1.2538886644282239,-1.337266489080517,0.3762706432900005,0.06509998810187256,0.42044298543492165,0.0914658622085478
14,2015-02-01,-1.3280965923064996,-1.024853004827643,-1.1857499031353613,-0.9825678927382481,0.8640089129165001,-0.2652415200998225,-0.19431775719595634,-0.007271173201563563
15,2015-03-01,-0.9601464135268338,-1.1084884129874446,-0.9606688784829618,-1.1265032878757915,2.133349667828658,0.14648900722414226,-0.10276773678953444,0.012006748123678523
16,2015-04-01,-1.1098933942729359,-1.0582075049151884,-0.9573179315709425,-0.9846241630936596,0.33105517213601243,-0.1259464808572982,-0.26370385324568224,0.04586669685993239
17,2015-05-01,-0.9596114877588983,-0.9900050763501982,-0.8042848222005805,-1.0041581431798594,0.21049269800596554,0.01983902164743201,0.02197329121089342,-0.17661426665137747
18,2015-06-01,-0.9724468499876944,-0.9631222258901975,-0.8551097896316493,-1.0350014141240844,0.03817232120447254,0.030715551284137277,-0.08122645955543462,-0.17564673692903032
19,2015-07-01,-0.9483804948051012,-0.8570846322540291,-0.8042848222005805,-0.7373630455156962,0.4322447796060307,-0.2875729100914106,-0.25112233362329484,-0.44860425985646646
20,2015-08-01,-0.6895319150422173,-0.8222363239626499,-0.9489401381786241,-1.012383224601502,-0.25983543441574286,0.37297797978669056,0.008191021979462754,0.030344296901625656
21,2015-09-01,-1.095453662769142,-0.8635562818815733,-0.9126366508867562,-0.7877406887395902,0.3550440877000254,-0.22189476317166001,-0.2388989251707926,-0.300720470843005
22,2015-10-01,-0.7654750529367353,-0.6699005511699138,-0.6456670853850336,-0.6175883368123948,-0.3768722648947151,-0.21600046101394677,-0.1624365493113823,-0.3727674376058874
23,2015-11-01,-0.5788255387216287,-0.6634285217284352,-0.46638418168340406,-0.5594997778040751,-0.9848822339171523,-0.09405708551449743,-0.4473438869709566,-0.4428170686020514
24,2015-12-01,-0.5114395809988466,-0.4583229201515872,-0.4535381750002109,-0.4345841971155137,-0.21520151272997332,-0.2232629674650276,-0.44831566614787666,-0.5801124605387136
25,2016-01-01,-0.42533489365759436,-0.5773041928567785,-0.495426715849534,-0.4623432586233568,0.5594223789370629,0.06387499060501889,-0.25137307318709434,-0.3729774479001675
26,2016-02-01,-0.4371008123793262,-0.42596391238599746,-0.4339902744929813,-0.4340704236717609,0.24262330612503744,-0.061151178100399384,-0.2241812402939629,-0.5712390198458481
27,2016-03-01,-0.3707838901347999,-0.23479748220012733,-0.2251062034357921,-0.09325116198668108,-0.097219664365146,-0.7851704311068276,-0.7854244065807697,-0.8816220066835879
28,2016-04-01,-0.07931177501758699,-0.19546888873904933,-0.5065972490767171,-0.5517888620196523,-0.23482880728234753,4.917233096767881,0.19346146337814663,-0.10654261240158502
