,Date,Open,High,Low,Close,Volume,pct_chg,pct_chg_3,pct_chg_6
0,2013-12-01,-0.11216061425504541,-0.3231972366350587,-0.07101536681590917,-0.18342196810111364,-0.8418694342951181,0.0,0.0,0.0
1,2014-01-01,-0.17569323174118015,0.13608288640093522,0.06034437062588062,0.3035489099898709,-0.28258091742982244,-2.6549212350754834,0.0,0.0
2,2014-02-01,0.30079869713108887,0.30595348487075064,0.2967915627871789,0.5059265225719018,-0.6348050519023416,0.66670512039982,0.0,0.0
3,2014-03-01,0.5041021002681731,0.5387389414094703,0.5529426876285853,0.54387229130643,-0.5070649968348094,0.07500252910566729,-3.9651425995310094,0.0
4,2014-04-01,0.5485750405994171,0.3625770176940222,0.5792149703508688,0.411062100735585,-0.8339570013659264,-0.24419370630524861,0.3541873721414508,0.0
5,2014-05-01,0.3897440373388275,0.5701966380460186,0.3953112261877198,0.7399257884305926,0.7113407145534526,0.800034075402511,0.462516305073599,0.0
6,2014-06-01,0.7455248577150388,0.6268201708692891,0.9338857585928151,0.7841956726229871,-0.5492960158550837,0.05983016795007545,0.4418746554255941,-5.275363963986525
7,2014-07-01,0.7836442120248204,0.7526504222112899,1.032405421993357,0.917005863193832,-0.7393222606098545,0.16935848437752776,1.2308207483805336,2.0209492869680594
8,2014-08-01,0.8789425977992752,0.9476868568678275,1.1112211527137907,1.0687889381319406,-0.7451382354828465,0.16552028839757327,0.4444542342535158,1.1125378695283668
9,2014-09-01,1.0631863237814667,0.9413955316221938,0.7237102904305925,0.5375481758485607,-0.44775513058543426,-0.4970492707492814,-0.3145228995582656,-0.011627941998438973
10,2014-10-01,0.5104556862896356,0.8470229769167413,0.8419338865112417,1.1257075912337313,-0.22625888323689047,1.0941520068535553,0.22759039654666302,1.738534127128983
11,2014-11-01,1.1330719868343166,0.9099378349856465,1.1177889440327562,1.0055461695722816,-0.5280890099643974,-0.10674301443570933,-0.05917236444287732,0.3589824618832096
12,2014-12-01,0.9933006607286188,0.928812345926737,1.1769007420730808,1.119383475775863,-0.25050697001625444,0.11320942752136687,1.0823872651206208,0.4274287844916762
13,2015-01-01,1.1584847095559214,1.501339534609275,1.5052998063159535,1.7328398909861655,-0.3378739322540251,0.5480306155002921,0.5393339304810418,0.8896715501369554
14,2015-02-01,1.72392197863593,1.5265053707960001,1.6366595437577445,1.347058088183025,-0.2926091612166065,-0.2226298025627692,0.33962828256410016,0.26035930961023124
15,2015-03-01,1.3490814811048282,1.161598337669646,1.2557164727935135,1.2395448974373127,-0.233987464552851,-0.07981332927574869,0.10734607421122044,1.3059233630187594
16,2015-04-01,1.2601361408970895,1.1741809881609135,1.0258370719511818,0.7399257884305926,0.22076082636777228,-0.40306656906067184,-0.5729981793012058,-0.3427016090211642
17,2015-05-01,0.7455248577150388,0.6582778675058364,0.7368464317917343,0.4237108696449783,-0.15808646457219558,-0.42736031603428337,-0.6854546412200387,-0.5786261412290918
18,2015-06-01,0.4215103460818949,0.28707897392966114,0.0012325725855560595,-0.28461050539529975,0.07976856837729773,-1.671709238032461,-1.229608871759075,-1.2542564827464793
19,2015-07-01,-0.25828498592745736,-0.14703477771542123,0.01436871394669777,0.018955644480917338,-0.2949060753606051,-1.066602054813787,-0.9743816950600912,-0.989060937147442
20,2015-08-01,0.01490353980772745,-0.014913201127786768,-0.06444701677373497,-0.3288803895876952,-0.4504554762046202,-18.34999777605976,-1.7761905892649383,-1.2441471473819696
21,2015-09-01,-0.4107624031665834,-0.5245249965372312,-0.48479795309818213,-0.6197983085481757,0.06434318327429082,0.8845705860577251,1.1777070656170219,-1.5000208623580904
22,2015-10-01,-0.6077127607369536,-0.1407434524697875,-0.32716649165731665,0.03792852884818091,-0.500024470590851,-1.061194953785894,1.0009094856344025,-0.9487400906398619
23,2015-11-01,0.03396321696261821,-0.07782805919669297,-0.20894289557666754,-0.18974608355898193,-0.6139825254831118,-6.0027272167209915,-0.42305443083164873,-1.447819721306578
24,2015-12-01,-0.11851420027650789,-0.2162414962341495,0.01436871394669777,-0.06326000844600624,-0.5988880274784739,-0.6666070400006856,-0.897934525516555,-0.7777312950618478
25,2016-01-01,-0.11851420027650789,-0.05895354825560248,-0.4782301617792157,0.2276579105144753,-0.18453212493219595,-4.598765098313038,5.002286865006998,11.010032723691284
26,2016-02-01,0.21185389737809754,0.6960268893880174,0.25081590610799603,0.3604681010853203,0.21678737560371134,0.5833761289942108,-2.899739348102381,-2.096046199462441
