,Date,Open,High,Low,Close,Volume,pct_chg,pct_chg_3,pct_chg_6
0,2013-12-01,-1.3980701661199295,-1.3874437591383173,-1.3532704168208403,-1.2593756575469006,0.0764982239241555,0.0,0.0,0.0
1,2014-01-01,-1.2131605855849403,-1.3253537139136278,-1.1362782750188638,-1.37109482388141,1.0599142361534057,0.08870996169016299,0.0,0.0
2,2014-02-01,-1.30788618657831,-1.335288111675389,-1.2403249464632533,-1.262051629903298,-1.3660058745864818,-0.07953001650857627,0.0,0.0
3,2014-03-01,-1.2345710513575046,-1.0664383390169407,-1.0712493338484415,-1.0138609357297568,-0.3980202699219579,-0.19665652996506833,-0.1949495532535339,0.0
4,2014-04-01,-0.9523405868567714,-1.1403251707118933,-1.2410096100610823,-1.3690879722114973,1.4477012198215777,0.3503705724947921,-0.001463685541625459,0.0
5,2014-05-01,-1.3098325250576868,-1.3924110764465607,-1.2197894776135072,-1.3590532034723921,-1.5565628036943662,-0.00732952808203835,0.07686022605630383,0.0
6,2014-06-01,-1.2975053021886231,-1.203036249027478,-1.1109512054749315,-1.1041728336026266,-1.090973678290294,-0.18754259893471725,0.08907720446676959,-0.12323791000263484
7,2014-07-01,-1.0347387174812717,-1.0080735449187082,-0.9117566614993481,-0.9248867688403156,-0.2015359227904488,-0.16237137819932368,-0.32445044612703766,-0.3254392382416931
8,2014-08-01,-0.8861621085602837,-0.9254936710796028,-0.8467277203289262,-0.7603182968434196,-0.210541774045698,-0.17793364284283464,-0.4405529563516718,-0.39755373011033046
9,2014-09-01,-0.7083894324494181,-0.8385679867325986,-0.6030391817873603,-0.8486233430463764,-0.1323763389470595,0.1161422085586643,-0.23143975542529804,-0.1629785573742869
10,2014-10-01,-0.8018176394564067,-0.9714406456166781,-1.0712493338484415,-0.9643562127207136,1.5476068945746078,0.13637719327738607,0.04267489298164295,-0.2956214412117124
11,2014-11-01,-0.9231440246672805,-0.9434998410398978,-0.7686927820262972,-0.8686923701350477,-1.487651788993903,-0.09919969542765938,0.14253776838142662,-0.3608106232224525
12,2014-12-01,-0.8413948385357789,-0.9528134425654906,-0.8015493232877697,-0.8907687592831738,-1.3945148432097865,0.02541335679590917,0.04966327709712104,-0.1932705350331535
13,2015-01-01,-0.8290673681669085,-0.97640748921547,-1.0493447989256919,-1.0259025561387753,0.4476884371261783,0.1517046881665982,0.06382117168553592,0.1092196263388221
14,2015-02-01,-0.9413110054738953,-0.776477941507909,-0.7508951841999042,-0.7282071389561909,-0.40966477823288516,-0.2901790383513917,-0.1617203465906082,-0.04223383551407767
15,2015-03-01,-0.673353854821797,-0.7218383985361334,-0.5653910398317029,-0.7402487593652105,-0.49350906221222224,0.01653598236661069,-0.16897763684380995,-0.1277063429484797
16,2015-04-01,-0.7200679583252918,-0.6255991126635355,-0.5167903692920169,-0.5061065372706002,0.07863974269398122,-0.31630207971627744,-0.5066719209907706,-0.47518714496302694
17,2015-05-01,-0.4423791152763098,-0.4790665680365121,-0.21423329522456488,-0.41244954635484843,-0.8411808103527662,-0.18505390469927108,-0.433609581270994,-0.5252064360934485
18,2015-06-01,-0.3677663385693175,-0.3393639662809607,-0.18206141756092192,-0.2846750562714936,0.13533262798445653,-0.3097942311068148,-0.6154332544702776,-0.680416434338605
19,2015-07-01,-0.20102324384132897,-0.31639047901242306,-0.17179355257472181,-0.28266820460158043,-0.17906909641058083,-0.007049622457962146,-0.441484778825439,-0.724468758840539
20,2015-08-01,-0.2393030489343201,-0.35054019336978287,-0.7707462505744758,-0.7275385286592473,0.34734298619720205,1.5738251307206963,0.7639455179163028,-0.0009181594922318403
21,2015-09-01,-0.8109008823599079,-0.7789611264525793,-0.7105083878529324,-0.8399263052906999,0.4052022343891003,0.15447673518894955,1.950473835999404,0.13465412088088669
22,2015-10-01,-0.7992223564840343,-0.7609554302017367,-0.7981270497892412,-0.6907445467457061,1.1756709739438063,-0.177612913901252,1.4436584500874705,0.36482043972568845
23,2015-11-01,-0.6266397513183022,-0.511353183121192,-0.3990532982402447,-0.38635945386689796,-0.4963962884108265,-0.4406623176583193,-0.4689498375035822,-0.06325644607571956
24,2015-12-01,-0.32494540702418945,-0.5324640448265012,-0.5428018413111242,-0.5770185287412831,0.8086108326550189,0.49347588875117254,-0.31301290945807914,1.026937436313291
25,2016-01-01,-0.6597289904665465,-0.8205618167723044,-1.2108906787003106,-1.2466649164513977,2.5301624751552674,1.1605283961520114,0.8048132588592853,3.4103471708413977
26,2016-02-01,-1.2254878084540042,-1.3862019298112565,-1.5093402934260989,-1.427288967391908,2.34090575387192,0.1448858057661977,2.6941996710752507,0.961805335618725
27,2016-03-01,-1.3247550308991238,-1.096241295447499,-1.1219034729363064,-1.0399510282177071,0.37799347359033253,-0.2713801816054008,0.802283594750886,0.23814556308934542
28,2016-04-01,-1.0340902679878892,-0.7044532616667325,-0.9418755928601197,-0.6445849167795447,0.8105420236885224,-0.3801776244365568,-0.4829525494193416,-0.06682590573263669
29,2016-05-01,-0.565003389473177,-0.5889657396520539,-0.5742895776222459,-0.44255385257216484,0.12384108529994535,-0.3134281596546832,-0.6899339498287823,0.14544590055411466
30,2016-06-01,-0.49817646168330487,-0.6200107622643987,-1.034285333245306,-0.967032185077111,1.299152475868221,1.1851175387054669,-0.07011757396458007,0.6759118414907914
31,2016-07-01,-0.9536379808431524,-0.9354283056960889,-0.99732133264217,-0.8780585285772105,0.19676744769383167,-0.09200692373315966,0.36220768702460404,-0.295673988262553
32,2016-08-01,-0.836204272591032,-0.8193197505905179,-0.7194074478887825,-0.6773651953532586,-1.3298103832357668,-0.22856486975777301,0.5305825300499543,-0.5254183204463416
