Ticker,sector
NDLS,8.0
NGMS,8.0
NKE,8.0
NLS,8.0
NVR,8.0
NWL,8.0
ODP,8.0
OLLI,8.0
ONEW,8.0
ORLY,8.0
OSTK,8.0
OSW,8.0
OXM,8.0
PAG,8.0
PATK,8.0
PENN,8.0
PETS,8.0
PHM,8.0
PII,8.0
PLAY,8.0
PLBY,8.0
PLCE,8.0
PLNT,8.0
POOL,8.0
POWW,8.0
PRDO,8.0
PRPL,8.0
PRTS,8.0
PRTY,8.0
PTON,8.0
PVH,8.0
PZZA,8.0
QRTEA,8.0
QS,8.0
QUOT,8.0
RCII,8.0
RCKY,8.0
RCL,8.0
REAL,8.0
RGR,8.0
RH,8.0
RICK,8.0
RIDE,8.0
RL,8.0
ROST,8.0
RRGB,8.0
RRR,8.0
RSI,8.0
RUTH,8.0
RVLV,8.0
SAH,8.0
SBH,8.0
SBUX,8.0
SCI,8.0
SCVL,8.0
SEAS,8.0
SFIX,8.0
SFT,8.0
SGMS,8.0
SHAK,8.0
SHOO,8.0
SIG,8.0
SIX,8.0
SKX,8.0
SKY,8.0
SMP,8.0
SNBR,8.0
SONO,8.0
SPWH,8.0
SRI,8.0
SSTK,8.0
STMP,8.0
STRA,8.0
SWBI,8.0
SWIM,8.0
TA,8.0
TACO,8.0
TCS,8.0
TEN,8.0
TGT,8.0
THO,8.0
THRM,8.0
TJX,8.0
TLYS,8.0
TMHC,8.0
TMX,8.0
TNL,8.0
TOL,8.0
TPH,8.0
TPR,8.0
TPX,8.0
TSCO,8.0
TSLA,8.0
TUP,8.0
TWOU,8.0
TXRH,8.0
UA,8.0
UAA,8.0
UEIC,8.0
ULTA,8.0
URBN,8.0
VAC,8.0
VC,8.0
VFC,8.0
VRM,8.0
VSCO,8.0
VSTO,8.0
VUZI,8.0
VVNT,8.0
W,8.0
WEN,8.0
WGO,8.0
WH,8.0
WHR,8.0
WINA,8.0
WING,8.0
WKHS,8.0
WOOF,8.0
WSM,8.0
WW,8.0
WWW,8.0
WYNN,8.0
XPEL,8.0
YETI,8.0
YUM,8.0
YUMC,8.0
ZUMZ,8.0
ABCB,9.0
ABR,9.0
ABTX,9.0
ACBI,9.0
ACGL,9.0
ACRE,9.0
AEL,9.0
AFG,9.0
AFL,9.0
AGM,9.0
AGNC,9.0
AGO,9.0
AIG,9.0
AIZ,9.0
AJG,9.0
ALL,9.0
ALLY,9.0
ALRS,9.0
ALTA,9.0
AMBC,9.0
AMG,9.0
AMK,9.0
AMP,9.0
AMRK,9.0
AMSF,9.0
AMTB,9.0
ANAT,9.0
AON,9.0
APAM,9.0
APO,9.0
ARES,9.0
ARGO,9.0
ARI,9.0
AROW,9.0
ARR,9.0
ASB,9.0
ATH,9.0
AUB,9.0
AX,9.0
AXP,9.0
AXS,9.0
BAC,9.0
BANC,9.0
BANF,9.0
BANR,9.0
BCOR,9.0
BEN,9.0
BFC,9.0
BFST,9.0
BGCP,9.0
BHB,9.0
BHF,9.0
BHLB,9.0
BK,9.0
BKU,9.0
BLK,9.0
BLX,9.0
BMRC,9.0
BMTC,9.0
BOH,9.0
BOKF,9.0
BPOP,9.0
BRBS,9.0
BRKB,9.0
BRKL,9.0
BRMK,9.0
BRO,9.0
BRP,9.0
BRSP,9.0
BSIG,9.0
BSRR,9.0
BUSE,9.0
BWB,9.0
BX,9.0
BXMT,9.0
BXS,9.0
BY,9.0
C,9.0
CAC,9.0
CACC,9.0
CADE,9.0
CASH,9.0
CATC,9.0
CATY,9.0
CB,9.0
CBOE,9.0
CBSH,9.0
CBTX,9.0
CBU,9.0
CCNE,9.0
CFB,9.0
CFFN,9.0
CFG,9.0
CFR,9.0
CG,9.0
CHCO,9.0
CIM,9.0
CINF,9.0
CIT,9.0
CIVB,9.0
CLBK,9.0
CMA,9.0
CME,9.0
CMO,9.0
CNA,9.0
CNNE,9.0
CNO,9.0
CNOB,9.0
CNS,9.0
COF,9.0
COLB,9.0
COOP,9.0
COWN,9.0
CPF,9.0
CSTR,9.0
CTBI,9.0
CUBI,9.0
CVBF,9.0
CZNC,9.0
DCOM,9.0
DFIN,9.0
DFS,9.0
DHIL,9.0
DX,9.0
EBC,9.0
EBSB,9.0
EBTC,9.0
ECPG,9.0
EFC,9.0
EFSC,9.0
EGBN,9.0
EHTH,9.0
EIG,9.0
ENVA,9.0
EQBK,9.0
EQH,9.0
ERIE,9.0
ESGR,9.0
ESNT,9.0
EVR,9.0
EWBC,9.0
FAF,9.0
FBC,9.0
FBK,9.0
FBMS,9.0
FBNC,9.0
FBP,9.0
FCBC,9.0
FCF,9.0
FCFS,9.0
FCNCA,9.0
FDS,9.0
FFBC,9.0
FFIC,9.0
FFIN,9.0
FFWM,9.0
FHB,9.0
FHI,9.0
FHN,9.0
FIBK,9.0
FISI,9.0
FITB,9.0
FLIC,9.0
FMBH,9.0
FMBI,9.0
FMNB,9.0
FNB,9.0
FNF,9.0
FOA,9.0
FOCS,9.0
FRC,9.0
FRME,9.0
FRST,9.0
FULT,9.0
GABC,9.0
GBCI,9.0
GBL,9.0
GDOT,9.0
GL,9.0
GNW,9.0
GOCO,9.0
GPMT,9.0
GS,9.0
GSBC,9.0
GSHD,9.0
GWB,9.0
HAFC,9.0
HASI,9.0
HBAN,9.0
HBNC,9.0
HCI,9.0
HFWA,9.0
HIFS,9.0
HIG,9.0
HLI,9.0
HLNE,9.0
HMN,9.0
HMST,9.0
HOMB,9.0
HONE,9.0
HOPE,9.0
HTBI,9.0
HTBK,9.0
HTH,9.0
HTLF,9.0
HWC,9.0
IBCP,9.0
IBKR,9.0
IBOC,9.0
IBTX,9.0
ICE,9.0
INDB,9.0
ISBC,9.0
IVR,9.0
IVZ,9.0
JEF,9.0
JHG,9.0
JPM,9.0
JRVR,9.0
KEY,9.0
KKR,9.0
KMPR,9.0
KNSL,9.0
KREF,9.0
KRNY,9.0
L,9.0
LADR,9.0
LAZ,9.0
LBAI,9.0
LC,9.0
LKFN,9.0
LMND,9.0
LNC,9.0
LOB,9.0
LPLA,9.0
LPRO,9.0
MBI,9.0
MBIN,9.0
MBWM,9.0
MC,9.0
MCB,9.0
MCBS,9.0
MCO,9.0
MCY,9.0
MET,9.0
MFA,9.0
MKL,9.0
MKTX,9.0
MMC,9.0
MOFG,9.0
MORN,9.0
MPB,9.0
MS,9.0
MSBI,9.0
MSCI,9.0
MTB,9.0
MTG,9.0
MVBF,9.0
NAVI,9.0
NBHC,9.0
NBTB,9.0
NCBS,9.0
NDAQ,9.0
NFBK,9.0
NLY,9.0
NMIH,9.0
NNI,9.0
NRZ,9.0
NTB,9.0
NTRS,9.0
NWBI,9.0
NWLI,9.0
NYCB,9.0
NYMT,9.0
OBNK,9.0
OCFC,9.0
OFG,9.0
OMF,9.0
ONB,9.0
OPRT,9.0
OPY,9.0
ORC,9.0
ORI,9.0
OSBC,9.0
OZK,9.0
PACW,9.0
PB,9.0
PBCT,9.0
PEBO,9.0
PFBC,9.0
PFC,9.0
PFG,9.0
PFIS,9.0
PFS,9.0
PFSI,9.0
PGC,9.0
PGR,9.0
PIPR,9.0
PJT,9.0
PLMR,9.0
PMT,9.0
PNC,9.0
PNFP,9.0
PPBI,9.0
PRA,9.0
PRAA,9.0
PRG,9.0
PRI,9.0
PRK,9.0
PRU,9.0
QCRH,9.0
RBCAA,9.0
RBNC,9.0
RC,9.0
RDN,9.0
RE,9.0
RF,9.0
RGA,9.0
RILY,9.0
RJF,9.0
RKT,9.0
RLI,9.0
RM,9.0
RNR,9.0
RNST,9.0
RWT,9.0
SAFT,9.0
SASR,9.0
SBCF,9.0
SBNY,9.0
SBSI,9.0
SC,9.0
SCHW,9.0
SCU,9.0
SEIC,9.0
SF,9.0
SFBS,9.0
SFNC,9.0
SFST,9.0
SI,9.0
SIGI,9.0
SIVB,9.0
SLM,9.0
SLQT,9.0
SMBC,9.0
SMBK,9.0
SNEX,9.0
SNV,9.0
SPFI,9.0
SPGI,9.0
SPNT,9.0
SRCE,9.0
SSB,9.0
STBA,9.0
STC,9.0
STEP,9.0
STFC,9.0
STL,9.0
STT,9.0
STWD,9.0
STXB,9.0
SYBT,9.0
SYF,9.0
TBBK,9.0
TBK,9.0
TCBI,9.0
TCBK,9.0
TFC,9.0
TFSL,9.0
THFF,9.0
THG,9.0
TMP,9.0
TOWN,9.0
TREE,9.0
TRMK,9.0
TROW,9.0
TRST,9.0
TRTX,9.0
TRUP,9.0
TRV,9.0
TSC,9.0
TW,9.0
TWO,9.0
UBSI,9.0
UCBI,9.0
UFCS,9.0
UMBF,9.0
UMPQ,9.0
UNM,9.0
UPST,9.0
USB,9.0
UVE,9.0
UVSP,9.0
UWMC,9.0
VBTX,9.0
VIRT,9.0
VLY,9.0
VOYA,9.0
VRTS,9.0
WABC,9.0
WAFD,9.0
WAL,9.0
WASH,9.0
WBS,9.0
WD,9.0
WETF,9.0
WFC,9.0
WLTW,9.0
WRB,9.0
WRLD,9.0
WSBC,9.0
WSBF,9.0
WSFS,9.0
WTBA,9.0
WTFC,9.0
WTM,9.0
Y,9.0
ZION,9.0
AAL,10.0
AAON,10.0
AAWW,10.0
ABM,10.0
ACA,10.0
ACCO,10.0
ACM,10.0
ADT,10.0
AGCO,10.0
AGX,10.0
AIMC,10.0
AIN,10.0
AIR,10.0
AIT,10.0
AJRD,10.0
AL,10.0
ALG,10.0
ALGT,10.0
ALK,10.0
ALLE,10.0
ALSN,10.0
ALTG,10.0
AME,10.0
AMOT,10.0
AMRC,10.0
AMSC,10.0
AMWD,10.0
AOS,10.0
APG,10.0
APOG,10.0
AQUA,10.0
ARCB,10.0
ARRY,10.0
ASGN,10.0
ASTE,10.0
ATKR,10.0
ATRO,10.0
ATSG,10.0
AVAV,10.0
AWI,10.0
AXON,10.0
AYI,10.0
AZEK,10.0
AZZ,10.0
B,10.0
BA,10.0
BAH,10.0
BBSI,10.0
BCC,10.0
BCO,10.0
BE,10.0
BECN,10.0
BLBD,10.0
BLDR,10.0
BRC,10.0
BV,10.0
BW,10.0
BWXT,10.0
CACI,10.0
CAI,10.0
CAR,10.0
CARR,10.0
CAT,10.0
CBZ,10.0
CFX,10.0
CHPT,10.0
CHRW,10.0
CIR,10.0
CLH,10.0
CLVT,10.0
CMCO,10.0
CMI,10.0
CMPR,10.0
CMRE,10.0
CNR,10.0
CPA,10.0
CPRT,10.0
CR,10.0
CRAI,10.0
CSGP,10.0
CSL,10.0
CSWI,10.0
CSX,10.0
CTAS,10.0
CVA,10.0
CW,10.0
CWST,10.0
CXW,10.0
DAL,10.0
DCI,10.0
DCO,10.0
DE,10.0
DLX,10.0
DM,10.0
DNB,10.0
DNOW,10.0
DOOR,10.0
DOV,10.0
DRVN,10.0
DXPE,10.0
DY,10.0
EAF,10.0
EBF,10.0
ECHO,10.0
ECOL,10.0
EFX,10.0
EGLE,10.0
EME,10.0
EMR,10.0
ENS,10.0
EPAC,10.0
ERII,10.0
ESE,10.0
ETN,10.0
EXPD,10.0
EXPO,10.0
FAST,10.0
FBHS,10.0
FC,10.0
FCEL,10.0
FCN,10.0
FDX,10.0
FELE,10.0
FIX,10.0
FLOW,10.0
FLR,10.0
FLS,10.0
FORR,10.0
FSS,10.0
FTV,10.0
FWRD,10.0
GATX,10.0
GBX,10.0
GD,10.0
GE,10.0
GFF,10.0
GGG,10.0
GIC,10.0
GLDD,10.0
GMS,10.0
GNK,10.0
GNRC,10.0
GRC,10.0
GTES,10.0
GTLS,10.0
GVA,10.0
GWW,10.0
GXO,10.0
HA,10.0
HCCI,10.0
HCSG,10.0
HEES,10.0
HEI,10.0
HEIA,10.0
HI,10.0
HII,10.0
HLIO,10.0
HNI,10.0
HON,10.0
HRI,10.0
HSC,10.0
HSII,10.0
HTLD,10.0
HUBB,10.0
HUBG,10.0
HURN,10.0
HWM,10.0
HXL,10.0
HY,10.0
HYFM,10.0
HYLN,10.0
HYRE,10.0
IAA,10.0
ICFI,10.0
IDEX,10.0
IESC,10.0
IEX,10.0
IIIN,10.0
INFO,10.0
IR,10.0
ITT,10.0
ITW,10.0
J,10.0
JBHT,10.0
JBLU,10.0
JBT,10.0
JCI,10.0
JELD,10.0
KAI,10.0
KAMN,10.0
KAR,10.0
KBAL,10.0
KBR,10.0
KELYA,10.0
KEX,10.0
KFRC,10.0
KFY,10.0
KMT,10.0
KNX,10.0
KSU,10.0
KTOS,10.0
LDL,10.0
LDOS,10.0
LECO,10.0
LHX,10.0
LII,10.0
LMT,10.0
LNN,10.0
LSTR,10.0
LUV,10.0
LXFR,10.0
LYFT,10.0
MAN,10.0
MANT,10.0
MAS,10.0
MATW,10.0
MATX,10.0
MAXR,10.0
MEG,10.0
MGRC,10.0
MIC,10.0
MIDD,10.0
MLHR,10.0
MLI,10.0
MLR,10.0
MMM,10.0
MOGA,10.0
MRC,10.0
MRCY,10.0
MRTN,10.0
MSA,10.0
MSM,10.0
MTOR,10.0
MTW,10.0
MTZ,10.0
MWA,10.0
MYRG,10.0
NDSN,10.0
NKLA,10.0
NLSN,10.0
NOC,10.0
NPK,10.0
NPO,10.0
NSC,10.0
NSP,10.0
NVEE,10.0
NVT,10.0
NX,10.0
OC,10.0
ODFL,10.0
OFLX,10.0
OSK,10.0
OTIS,10.0
PAE,10.0
PBI,10.0
PCAR,10.0
PGTI,10.0
PH,10.0
PLOW,10.0
PLUG,10.0
PNR,10.0
PRIM,10.0
PRLB,10.0
PSN,10.0
PWR,10.0
R,10.0
RAVN,10.0
RBC,10.0
REKR,10.0
REVG,10.0
REZI,10.0
RGP,10.0
RHI,10.0
RMO,10.0
ROAD,10.0
ROCK,10.0
ROK,10.0
ROL,10.0
ROLL,10.0
ROP,10.0
RRD,10.0
RSG,10.0
RTX,10.0
RUN,10.0
RUSHA,10.0
RUSHB,10.0
RXN,10.0
SAIA,10.0
SAIC,10.0
SAVE,10.0
SCS,10.0
SHLS,10.0
SHYF,10.0
SITE,10.0
SKYW,10.0
SNA,10.0
SNCY,10.0
SNDR,10.0
SP,10.0
SPCE,10.0
SPR,10.0
SPXC,10.0
SRCL,10.0
SSD,10.0
ST,10.0
STEM,10.0
STRL,10.0
SWK,10.0
SXI,10.0
TBI,10.0
TDG,10.0
TDY,10.0
TEX,10.0
TGH,10.0
TGI,10.0
THR,10.0
TILE,10.0
TITN,10.0
TKR,10.0
TNC,10.0
TNET,10.0
TPC,10.0
TPIC,10.0
TREX,10.0
TRN,10.0
TRNS,10.0
TRS,10.0
TRTN,10.0
TRU,10.0
TSP,10.0
TT,10.0
TTC,10.0
TTEK,10.0
TWI,10.0
TXT,10.0
UAL,10.0
UAVS,10.0
UBER,10.0
UFPI,10.0
UHAL,10.0
ULCC,10.0
UNF,10.0
UNP,10.0
UNVR,10.0
UPS,10.0
UPWK,10.0
URI,10.0
VEC,10.0
VICR,10.0
VIEW,10.0
VMI,10.0
VRSK,10.0
VRT,10.0
VRTV,10.0
VSEC,10.0
VVI,10.0
WAB,10.0
WBT,10.0
WCC,10.0
WERN,10.0
WIRE,10.0
WLDN,10.0
WM,10.0
WMS,10.0
WNC,10.0
WSC,10.0
WSO,10.0
WTS,10.0
WWD,10.0
XONE,10.0
XPO,10.0
XYL,10.0
