Date,Open,High,Low,Close,Volume
2013-12-01,7.559999942779541,8.489999771118164,7.230000019073486,8.430000305175781,2498100
2014-01-01,8.4399995803833,9.199999809265137,7.710000038146973,8.520000457763672,4825300
2014-02-01,8.539999961853027,8.899999618530273,7.900000095367432,8.390000343322754,3691100
2014-03-01,8.329999923706055,9.65999984741211,8.300000190734863,9.630000114440918,4824600
2014-04-01,9.649999618530273,9.899999618530273,7.940000057220459,8.329999923706055,3569200
2014-05-01,8.350000381469727,11.989999771118164,8.220000267028809,10.829999923706055,9260000
2014-06-01,10.789999961853027,11.65999984741211,10.390000343322754,11.09000015258789,4122600
2014-07-01,11.350000381469727,11.84000015258789,9.75,9.960000038146973,3629700
2014-08-01,10.010000228881836,12.489999771118164,9.859999656677246,11.819999694824219,4680100
2014-09-01,11.829999923706055,13.3100004196167,11.699999809265137,11.970000267028809,4698900
2014-10-01,11.930000305175781,13.789999961853027,10.720000267028809,13.380000114440918,7730200
2014-11-01,13.40999984741211,15.479999542236328,12.59000015258789,12.829999923706055,5781100
2014-12-01,12.760000228881836,15.199999809265137,12.199999809265137,15.180000305175781,5681000
2015-01-01,15.239999771118164,16.200000762939453,13.880000114440918,14.239999771118164,5592200
2015-02-01,14.300000190734863,15.75,14.300000190734863,15.260000228881836,4663900
2015-03-01,15.329999923706055,16.020000457763672,14.59000015258789,15.270000457763672,4150600
2015-04-01,15.229999542236328,17.940000534057617,14.930000305175781,16.809999465942383,4538000
2015-05-01,16.829999923706055,22.15999984741211,16.829999923706055,21.1200008392334,8247000
2015-06-01,21.15999984741211,22.950000762939453,20.6200008392334,21.510000228881836,5517900
2015-07-01,21.739999771118164,22.850000381469727,19.700000762939453,21.1299991607666,4535400
2015-08-01,21.100000381469727,21.200000762939453,14.5,15.279999732971191,8306900
2015-09-01,15.0,16.610000610351562,13.819999694824219,15.0,5880200
2015-10-01,15.029999732971191,17.329999923706055,14.279999732971191,17.040000915527344,5849000
2015-11-01,17.059999465942383,20.959999084472656,16.8700008392334,19.209999084472656,4954200
2015-12-01,19.280000686645508,19.440000534057617,16.59000015258789,16.719999313354492,3373300
2016-01-01,16.540000915527344,21.389999389648438,16.360000610351562,19.479999542236328,9039200
2016-02-01,19.5,21.170000076293945,16.760000228881836,16.889999389648438,7797900
2016-03-01,17.040000915527344,19.489999771118164,16.43000030517578,19.31999969482422,7071800
2016-04-01,19.149999618530273,19.260000228881836,17.09000015258789,17.639999389648438,6087000
2016-05-01,17.760000228881836,21.0,16.610000610351562,20.6299991607666,7593300
2016-06-01,20.489999771118164,21.1200008392334,16.700000762939453,17.84000015258789,5793700
2016-07-01,17.940000534057617,19.200000762939453,17.489999771118164,18.84000015258789,4096000
2016-08-01,18.81999969482422,23.559999465942383,18.229999542236328,23.290000915527344,10036000
2016-09-01,23.350000381469727,24.989999771118164,22.610000610351562,22.719999313354492,13791600
2016-10-01,23.030000686645508,23.15999984741211,17.450000762939453,17.600000381469727,11758500
2016-11-01,16.450000762939453,18.399999618530273,15.300000190734863,17.200000762939453,11289500
2016-12-01,17.25,19.549999237060547,16.899999618530273,18.5,9250500
2017-01-01,18.700000762939453,19.75,15.600000381469727,17.350000381469727,10039600
2017-02-01,17.5,17.799999237060547,14.279999732971191,16.100000381469727,10844300
2017-03-01,16.399999618530273,18.399999618530273,16.049999237060547,18.25,8247400
2017-04-01,18.350000381469727,18.799999237060547,16.75,18.200000762939453,6255000
2017-05-01,18.200000762939453,19.799999237060547,17.450000762939453,18.149999618530273,7353900
2017-06-01,18.149999618530273,19.25,16.690000534057617,19.149999618530273,4565600
2017-07-01,19.100000381469727,19.25,16.93000030517578,17.600000381469727,4027400
2017-08-01,16.049999237060547,17.75,15.529999732971191,16.350000381469727,6756400
2017-09-01,16.399999618530273,17.299999237060547,16.0,16.899999618530273,3926000
2017-10-01,16.899999618530273,17.3799991607666,12.399999618530273,13.0,7769000
2017-11-01,12.899999618530273,13.600000381469727,12.25,13.100000381469727,9536500
2017-12-01,13.100000381469727,14.600000381469727,12.550000190734863,13.350000381469727,6757000
2018-01-01,13.449999809265137,13.850000381469727,12.350000381469727,12.850000381469727,7752900
2018-02-01,12.850000381469727,13.050000190734863,11.350000381469727,11.850000381469727,5583100
