,trade_date,close,open,high,low,pre_close,pct_chg,vol,amount
0,20210630,41.05,49.02,49.23,40.8,49.03,-0.1628,460978230.0,20784478461.0
1,20210531,49.03,49.05,50.93,48.8,49.03,0.0,350362705.0,17357864162.0
2,20210430,49.03,51.4,51.65,48.8,51.22,-0.0428,361077489.0,18154338976.0
3,20210331,51.22,53.34,54.89,49.9,53.34,-0.0397,745280956.0,39153408975.0
4,20210226,53.34,50.5,56.2,48.09,50.44,0.0575,694695282.0,36266356390.0
5,20210129,50.44,51.7,58.88,50.0,51.62,-0.0229,971446949.0,52604144970.0
6,20201231,51.62,56.03,56.49,50.02,56.5,-0.0864,494289996.0,26072939675.0
7,20201130,56.5,50.83,58.67,50.61,50.84,0.1113,687423981.0,38076149991.0
8,20201030,50.84,56.09,56.99,50.7,55.26,-0.08,405729754.0,21870998281.0
9,20200930,55.26,60.7,60.79,54.7,60.91,-0.0928,405247916.0,23690836527.0
10,20200831,60.91,62.56,63.5,58.01,61.42,-0.0083,533903805.0,32625435423.0
11,20200731,61.42,53.18,63.56,52.91,52.91,0.1608,1219152746.0,71914353224.0
12,20200630,52.91,57.43,58.48,52.52,56.8,-0.0685,577662439.0,32107936800.0
13,20200529,56.8,59.3,62.87,55.88,59.96,-0.0527,427103180.0,25255750431.0
14,20200430,59.96,54.8,60.8,53.47,55.1,0.0882,519420532.0,30142659229.0
15,20200331,55.1,55.28,62.13,47.68,54.86,0.0044,1000886190.0,55493858023.0
16,20200228,54.86,43.21,56.88,43.21,48.0,0.1429,816319970.0,41734005026.0
17,20200123,48.0,55.3,57.75,47.55,54.8,-0.1241,464427885.0,24335639751.0
18,20191231,54.8,46.43,55.32,45.43,45.8,0.1965,456995310.0,22601155420.0
19,20191129,45.8,42.16,47.9,42.01,42.16,0.0863,451330427.0,20250089148.0
20,20191031,42.16,41.4,43.98,41.06,41.34,0.0198,286010627.0,12123579647.0
21,20190930,41.34,39.4,43.43,39.32,39.43,0.0484,376140399.0,15803339375.0
22,20190830,39.43,39.54,40.4,36.66,39.53,-0.0025,390975645.0,15235982684.0
23,20190731,39.53,42.2,43.43,39.51,41.5,-0.0475,494427212.0,20449826912.0
24,20190628,41.5,39.78,41.63,37.79,39.55,0.0493,462551873.0,18598854473.0
25,20190531,39.55,38.62,40.45,37.15,39.95,-0.01,484917124.0,18911629004.0
26,20190430,39.95,38.9,44.65,38.83,38.18,0.0464,779163493.0,32352590600.0
27,20190329,38.18,35.69,38.42,34.48,35.45,0.077,855955450.0,31269745104.0
28,20190228,35.45,32.58,36.23,32.01,32.47,0.0918,466402035.0,16098030790.0
29,20190131,32.47,29.3,32.53,27.23,29.28,0.1089,472360621.0,14267758648.0
30,20181228,29.28,32.49,32.75,28.42,31.81,-0.0795,412285178.0,12708359976.0
31,20181130,31.81,34.32,35.17,31.13,32.73,-0.0281,562493634.0,18637605351.0
32,20181031,32.73,35.6,35.87,30.18,36.79,-0.1104,587012221.0,19498489701.0
33,20180928,36.79,36.99,37.41,31.51,37.13,-0.0092,476659223.0,16653416368.0
34,20180831,37.13,39.18,39.77,35.16,38.53,-0.0363,690038622.0,25954476943.0
35,20180731,38.53,33.5,39.88,30.23,33.48,0.1508,787396444.0,27516749251.0
36,20180629,33.48,34.08,37.84,32.25,34.24,-0.0222,703053832.0,24844616104.0
37,20180531,34.24,34.92,36.36,32.65,33.94,0.0088,692890564.0,24089541129.0
38,20180427,33.94,32.5,35.13,31.51,32.17,0.055,748029245.0,24874954971.0
39,20180330,32.17,32.06,34.46,30.26,32.52,-0.0108,945934426.0,30553545890.0
40,20180228,32.52,34.65,37.1,29.43,34.43,-0.0555,746145423.0,25141325091.0
41,20180131,34.43,29.8,36.1,29.53,29.33,0.1739,1294869482.0,42353393420.0
42,20171229,29.33,31.08,31.92,27.6,31.32,-0.0635,938596015.0,27736656793.0
43,20171130,31.32,26.02,31.91,24.5,26.12,0.1991,1483720563.0,40962358774.0
44,20171031,26.12,25.38,27.13,23.54,24.97,0.0461,658659575.0,16685539054.0
45,20170929,24.97,23.46,26.81,22.87,23.48,0.0635,772724766.0,18989157993.0
46,20170831,23.48,24.3,25.01,22.84,24.27,-0.0326,642993914.0,15309360567.0
47,20170731,24.27,22.78,24.72,22.18,22.73,0.0678,647767882.0,15260021798.0
48,20170630,22.73,21.21,22.88,20.46,21.33,0.0656,531506994.0,11481336625.0
49,20170531,21.33,21.21,21.51,19.53,21.2,0.0061,411703276.0,8447362356.0
50,20170428,21.2,22.79,22.79,20.77,20.74,0.0222,800847437.0,17258232153.0
51,20170331,20.74,20.5,22.3,19.96,20.48,0.0127,445238613.0,9407433224.0
52,20170228,20.48,19.84,21.6,19.45,19.93,0.0276,387187147.0,7974228996.0
53,20170126,19.93,16.95,20.35,16.87,16.96,0.1751,240196051.0,4462332566.0
54,20161230,16.96,18.14,19.07,16.75,18.14,-0.065,284902556.0,5106975465.0
55,20161130,18.14,17.04,18.94,16.86,17.04,0.0646,389030430.0,7018488746.0
56,20161031,17.04,16.96,17.34,16.22,16.85,0.0113,178190031.0,2981858310.0
57,20160930,16.85,17.04,18.0,16.6,17.03,-0.0106,216170288.0,3704241803.0
58,20160831,17.03,15.87,17.47,15.67,15.84,0.0751,328285962.0,5530782321.0
59,20160729,15.84,14.48,16.55,14.41,14.54,0.0894,353312986.0,5511346690.0
60,20160630,14.54,15.23,15.28,13.82,15.23,-0.0453,245989283.0,3581686231.0
61,20160531,15.23,16.2,16.26,14.25,16.17,-0.0581,301795713.0,4512912970.0
62,20160429,16.17,16.94,18.04,15.67,16.89,-0.0426,373372422.0,6316498407.0
63,20160331,16.89,14.0,17.19,13.85,14.09,0.1987,861735727.0,13681678022.0
64,20160229,14.09,13.18,14.85,12.78,13.16,0.0707,376209414.0,5162424614.0
65,20160129,13.16,17.09,17.1,12.8,17.1,-0.2304,532960793.0,8049054991.0
66,20151231,17.1,16.4,18.5,16.31,16.42,0.0414,722903262.0,12503961411.0
67,20151130,16.42,17.61,18.88,15.93,17.76,-0.0755,588544666.0,10450818245.0
68,20151030,17.76,18.19,18.74,17.52,16.85,0.054,373228006.0,6771703165.0
69,20150930,16.85,17.8,19.9,16.51,18.28,-0.0782,480498722.0,8702737768.0
70,20150831,18.28,18.67,22.04,15.3,18.66,-0.0204,1165662466.0,22946474539.0
71,20150731,18.66,21.14,23.27,16.94,21.45,-0.1301,2138545093.0,43467876901.0
72,20150630,21.45,27.59,28.75,18.56,25.57,-0.1611,3205179637.0,81643387386.0
73,20150529,25.57,24.04,27.0,22.67,23.77,0.0757,1762681028.0,43156151314.0
74,20150430,23.77,22.89,26.26,22.71,22.84,0.0407,1962733688.0,47735967262.0
75,20150331,22.84,20.5,23.95,19.3,20.33,0.1235,1327141853.0,28412164933.0
76,20150227,20.33,19.56,20.54,19.01,19.78,0.0278,412548809.0,8214224619.0
77,20150130,19.78,22.5,23.1,19.64,22.08,-0.1042,1210508120.0,26095889425.0
78,20141231,22.08,18.33,22.8,17.93,18.2,0.2132,1662260829.0,33134630668.0
79,20141128,18.2,17.29,18.64,16.8,17.23,0.0563,973845540.0,17109914142.0
80,20141031,17.23,17.35,17.52,16.11,17.18,0.0029,542657460.0,9203562054.0
81,20140930,17.18,17.3,18.25,17.03,17.27,-0.0052,479848454.0,8416377109.0
82,20140829,17.27,17.93,18.86,17.02,17.97,-0.039,474506325.0,8516405286.0
83,20140731,17.97,15.71,18.59,15.6,15.72,0.1431,535153278.0,9235903992.0
84,20140630,15.72,16.37,16.76,15.54,16.31,-0.0362,236819920.0,3834611544.0
85,20140530,16.31,17.0,17.2,15.83,17.0,-0.0406,295874167.0,4888649232.0
86,20140430,17.0,16.34,19.37,16.18,16.34,0.0404,930663408.0,16541274254.0
87,20140331,16.34,14.97,16.69,14.18,15.07,0.0843,416448684.0,6379168498.0
88,20140228,15.07,15.9,17.13,14.39,15.87,-0.0504,366428761.0,5797360382.0
89,20140130,15.87,16.91,16.95,14.83,16.96,-0.0643,431612839.0,6818766260.0
90,20131231,16.96,17.69,19.36,16.5,17.86,-0.0504,508308898.0,9042698934.0
