,trade_date,close,open,high,low,pre_close,pct_chg,vol,amount
0,20210630,31.43,33.66,34.4,28.18,34.01,-0.0759,629308419.0,20064467657.0
1,20210531,34.01,28.91,36.17,26.21,28.61,0.1887,784008311.0,24940778922.0
2,20210430,28.61,31.99,33.14,28.26,31.81,-0.1006,367161564.0,11200967276.0
3,20210331,31.81,35.32,37.89,31.25,35.32,-0.0994,483266760.0,16363541487.0
4,20210226,35.32,40.46,40.76,34.2,40.06,-0.1183,393092645.0,14537928472.0
5,20210129,40.06,42.02,45.5,39.2,42.0,-0.0462,848677683.0,36134010743.0
6,20201231,42.0,43.3,45.39,39.18,43.71,-0.0391,666803975.0,28295412763.0
7,20201130,43.71,42.77,46.35,38.51,42.79,0.0215,598385280.0,26101428853.0
8,20201030,42.79,50.49,51.8,42.08,49.82,-0.1411,409973022.0,19417538142.0
9,20200930,49.82,51.75,54.95,48.01,52.27,-0.0469,669628610.0,34258395015.0
10,20200831,52.27,48.86,60.14,47.42,48.63,0.0749,1299488054.0,70409154623.0
11,20200731,48.63,39.37,55.9,38.72,39.38,0.2349,1506645869.0,73876061500.0
12,20200630,39.38,32.99,40.62,32.4,31.98,0.2314,842477819.0,30185781285.0
13,20200529,31.98,34.0,35.98,31.5,34.99,-0.086,527912823.0,18061542266.0
14,20200430,34.99,30.89,36.45,30.0,31.03,0.1276,985275728.0,33101834188.0
15,20200331,31.03,33.01,38.89,28.81,32.21,-0.0366,1244128135.0,42570629903.0
16,20200228,32.21,30.51,36.77,27.56,33.9,-0.0499,1544800720.0,51449088347.0
17,20200123,33.9,31.25,35.44,30.1,30.4,0.1151,971570775.0,30986826273.0
18,20191231,30.4,22.8,31.65,22.11,22.39,0.3577,1580654867.0,43106766427.0
19,20191129,22.39,22.01,23.48,21.9,22.2,0.0086,615836486.0,13967115608.0
20,20191031,22.2,22.38,26.25,21.6,22.32,-0.0054,773173035.0,18166043926.0
21,20190930,22.32,19.1,26.8,19.05,19.22,0.1613,1366138616.0,32327854154.0
22,20190830,19.22,19.3,20.37,16.2,19.38,-0.0083,952983778.0,17696580138.0
23,20190731,19.38,21.75,21.84,19.23,21.08,-0.0806,667926774.0,13729812521.0
24,20190628,21.08,23.45,27.5,19.56,23.0,-0.0835,1134367335.0,25752200376.0
25,20190531,23.0,21.82,24.58,19.58,23.36,-0.0154,940051896.0,20801464847.0
26,20190430,23.36,26.0,28.98,22.8,25.55,-0.0857,1425022238.0,37051870163.0
27,20190329,25.55,20.84,31.86,20.15,20.12,0.2699,2321561621.0,60110348975.0
28,20190228,20.12,12.18,21.9,11.82,11.68,0.7226,1030970431.0,16611099684.0
29,20190131,11.68,8.72,12.25,8.63,8.71,0.341,1326727996.0,14564152120.0
30,20181228,8.71,11.16,11.3,8.44,10.44,-0.1657,900456826.0,9096942685.0
31,20181130,10.44,8.73,11.04,8.64,8.69,0.2014,1244867290.0,11956282168.0
32,20181031,8.69,7.7,9.08,6.15,7.91,0.0986,947946443.0,7537433750.0
33,20180928,7.91,8.15,8.57,7.63,8.16,-0.0306,457645403.0,3688975942.0
34,20180831,8.16,9.9,10.17,8.03,9.89,-0.1749,881294239.0,7633161437.0
35,20180731,9.89,10.86,10.97,8.92,10.76,-0.0809,1894090666.0,18713933576.0
36,20180629,10.76,6.5,11.98,6.5,5.42,0.9852,533890212.0,5987200607.0
