,Date,Open,High,Low,Close,Volume,pct_chg,pct_chg_3,pct_chg_6
0,2013-12-01,1.0677075364022068,0.7620399979118022,1.368702675934677,1.1277275727564384,-0.9013462726289947,0.0,0.0,0.0
1,2014-01-01,1.075851899436407,0.9236831881647425,1.2928418966966102,1.1246872657284308,-0.27742519181740893,-0.002695958759415973,0.0,0.0
2,2014-02-01,1.0819597833674532,1.010642875404693,1.4066330655537103,1.2331292646493364,-0.8926220748983673,0.09641969125583594,0.0,0.0
3,2014-03-01,1.1786723468478635,1.3144909235105078,1.516090041443334,1.594940492191192,-0.39061496703661736,0.2934090025385485,0.41429590862336774,0.0
4,2014-04-01,1.6673224785617593,1.5129642275053972,1.92032092152979,1.5797381838296305,-0.45812372490883063,-0.00953158342646132,0.4046021787278573,0.0
5,2014-05-01,1.5767185757016033,1.444418816605888,2.1002205220378944,1.7560829504477853,-1.1166359226392766,0.11162910944562765,0.4240866718438969,0.0
6,2014-06-01,1.7935577755242396,1.4239579892072642,2.0438669184353992,1.6293983361373103,-0.9967344026628859,-0.07214045001585578,0.021604469956605588,0.4448510220909714
7,2014-07-01,1.660196355079136,1.544678744132424,1.582197646273856,1.0740134200042408,-0.36850771915397623,-0.34085275761952594,-0.3201320123815722,-0.04505594334383245
8,2014-08-01,1.0819597833674532,1.0679338165452659,1.3838748317822902,1.3152206472916368,-0.893555748411461,0.22458492863752433,-0.2510486779931054,0.06657159552988534
9,2014-09-01,1.3110147510521817,1.0362192999182394,1.6320491336046545,1.1804280320921259,-0.9470249111899692,-0.10248669337504857,-0.27554361268683014,-0.25989211643225174
10,2014-10-01,1.1807080492618096,1.192746893056257,1.1172773159764644,1.5594689548285636,-0.5539103016011759,0.3211046437660807,0.4520013677505128,-0.012830752088254127
11,2014-11-01,1.5543219657021567,1.192746893056257,0.934126657332512,0.99090834394543,0.318540395679839,-0.3645860400892924,-0.24658395077209716,-0.4357280539095506
12,2014-12-01,0.9587792050597043,0.9052681312937678,1.142202646231621,1.1358355736454744,-0.5816766814268743,0.14625694756287722,-0.03777651600463794,-0.30291105099682825
13,2015-01-01,1.16747404184814,0.8622999254383381,0.3619172744497168,-0.06716180220654436,0.30323171824413264,-1.0591298633049395,-1.0430670979365073,-1.0625334851088537
14,2015-02-01,-0.05618854322896187,0.5830050263169785,0.3478286668439725,0.9513828061382836,-0.06865817307566992,-15.16553420071237,-0.03988818748843137,-0.27663635140049303
15,2015-03-01,0.891590151750572,0.7385093439259051,0.7184645905095948,0.6301100365985602,0.34646972234795,-0.33769032556283796,-0.44524537598675795,-0.46620207291944116
16,2015-04-01,0.5525886131717626,0.5144603959480025,0.7726510976283516,0.49430450120406355,0.19073654854294556,-0.2155266977298088,-8.359905258109613,-0.6830302394455786
17,2015-05-01,0.5362998871033635,0.45512290374924724,0.9157034433490504,0.6645686537662028,-0.3932316316593004,0.3444519565316464,-0.3014708175526901,-0.32933388054828916
18,2015-06-01,0.6584630025487435,0.32519501065386697,0.3684198041316544,-0.049932493622724526,0.02625657854011776,-1.0751351923382937,-1.0792440855128551,-1.043961022863957
19,2015-07-01,0.0059104773560971925,-0.084027781562873,0.19285563682174972,0.12843927321768994,0.6632657400371602,-3.572258341194412,-0.7401616353789455,-2.9123857460331015
20,2015-08-01,0.1331632371809478,-0.20986413360295514,-0.7001381823958692,-0.6630859495632705,0.6531440055194179,-6.162641713484437,-1.997768922451383,-1.696970709671298
21,2015-09-01,-0.7932366990061139,-1.034448200415182,-0.7456550633489503,-0.9519271021576102,-0.05882308227341245,0.4356013768419911,18.06428125440912,-2.510731533965516
22,2015-10-01,-0.9612104973127563,-0.581233926813922,-0.6557052630948982,-0.37525887699620225,-0.5167893457493854,-0.6057903213957756,-3.9216832795385037,-1.759165405295964
23,2015-11-01,-0.3402167963607301,-0.5822568120777458,-1.2495893315072444,-1.4525845587327333,1.061131974702144,2.8708866006317924,1.1906429471012796,-3.1857554528049663
24,2015-12-01,-1.4549510500953295,-1.3741030867338557,-1.4219024406813008,-1.330967251672525,1.2060809220826632,-0.08372476929419503,0.3981819076857813,25.655333132948027
25,2016-01-01,-1.3857255176830432,-1.664651284818351,-1.688499956487126,-1.8022341715517967,0.5067428092733096,0.35407852393593187,3.8026423411431676,-15.031799825721647
26,2016-02-01,-1.8662320630519469,-1.5214231514363854,-1.8217987143900396,-1.2498891758359734,0.06532694953580716,-0.3064779285814073,-0.13954119343909033,0.884958015863841
27,2016-03-01,-1.2177517193764007,-1.365918443562192,-1.0165875989427344,-1.214417638473345,0.11457733530674406,-0.028379746019405072,-0.08756760397577112,0.2757464681074646
28,2016-04-01,-1.2177517193764007,-1.3904719828119132,-1.010085069260797,-1.2772530989203272,-0.6977745225562919,0.0517412284343739,-0.2912945947415032,2.403658586691484
29,2016-05-01,-1.2574549066512217,-1.0845777739131834,-0.9667356982016958,-0.8313234885139122,-0.6349365110355679,-0.34913175061650903,-0.3348822402931112,-0.42769356626014454
30,2016-06-01,-0.8695883549010234,-1.1561918406041662,-0.8897909573115181,-0.9681427173249206,-0.4622223732223606,0.16458001091198415,-0.20279260885737682,-0.27260214997151166
31,2016-07-01,-1.0233095178978153,-0.4144755297113251,-0.8551116258283331,-0.054999800872990515,-0.5194607224505428,-0.9431903996293431,-0.9569389959441224,-0.9694824336697414
32,2016-08-01,-0.06840508778026151,-0.3254696816784596,0.10507334646167685,-0.005339648565310733,-1.0594939142449296,-0.9029151291358049,-0.9935769304740132,-0.995727902386434
33,2016-09-01,-0.017503983850321852,0.36100184886672504,0.09531975864389097,0.5449783469282535,-0.332571398740455,-103.06258712768661,-1.562911167099501,-1.4487569429684426
34,2016-10-01,0.5128858142415477,0.48581492537771603,0.5689101285171994,0.5672749627623394,-0.37041431614950393,0.04091284719798449,-11.31412757424943,-1.4441366893075942
35,2016-11-01,0.6065436590672267,0.25358055369761895,0.5710772250009375,0.5074794227326047,-0.5649109975535377,-0.10540838914970074,-96.03985450081258,-1.610447593198387
36,2016-12-01,0.47623695727685306,0.34463256252339947,0.5125556980942231,0.2105306558599904,-1.0969074607772564,-0.5851444483672773,-0.6136898703468914,-1.217458285945391
37,2017-01-01,0.28688478852234234,0.021346962548052222,-0.6741284770783599,-0.9823313322699719,1.5794409031632095,-5.665977637590478,-2.731666998815742,16.8606343419032
38,2017-02-01,-0.9571383157956562,-0.9781797542731663,-0.7239803778193986,-0.6732209506745653,-0.4260529317788185,-0.3146701845304213,-2.3265975338458036,125.07963659784195
39,2017-03-01,-0.6222089587339483,-0.8011909434712591,-0.33058622038235713,-0.5860618741712367,-0.646336843039394,-0.1294657815030794,-3.7837365146527,-2.075385613895577
40,2017-04-01,-0.5886144320793822,-0.955672766081627,-0.8670327235400981,-0.9509134087411001,-0.036929925132627196,0.6225478070652664,-0.03198302089812333,-2.6762830570040275
41,2017-05-01,-0.9561200762440799,-0.7142312562313085,-0.6665423991545539,-0.5931561816437624,0.14050015596646126,-0.37622482111275213,-0.11892792247564232,-2.1688280451842115
42,2017-06-01,-0.5692717640454587,-0.8001680582074345,-0.4877271737088002,-0.8009188717907884,-0.6510385136091514,0.35026641646264434,0.3666114570639589,-4.804286214371674
43,2017-07-01,-0.7647322050756202,-1.0160331435442083,-0.7391525336670127,-1.006654948326319,-0.8847459143840912,0.2568750516210485,0.058618943715405436,0.02476111191540631
44,2017-08-01,-0.9917510820017994,-1.3065813416287035,-0.8421069798746982,-1.0998946388856623,-0.8199370786452828,0.09262328736809478,0.8543086507800011,0.6337795753141242
45,2017-09-01,-1.0701388286552582,-1.442647717102831,-1.09786735962087,-1.1434741771373267,-0.967502690648485,0.039621557111884975,0.42770287654804906,0.951115108373735
46,2017-10-01,-1.1149316603095485,-1.238036320994461,-0.9786567959134601,-1.2275929466126476,-0.8660379517249174,0.07356420560883259,0.21947738761296876,0.29096186395966317
47,2017-11-01,-1.1780489204461837,0.24641918605504734,-0.9255542504468134,0.3260669622534203,2.2004099105232044,-1.2656148873721957,-1.2964529062381547,-1.549715188586283
48,2017-12-01,0.2196949585240022,-0.07686641392030137,0.5147232079882015,0.09094034902203967,-0.9560083965968443,-0.7210991619832967,-1.079529866821923,-1.113545019633143
49,2018-01-01,0.13621717914646947,0.2075433017854461,0.554821107501214,0.5196414240661585,-0.8083595270829204,4.714090936029088,-1.4233010832296067,-1.5162060991505806
50,2018-02-01,0.4029392433474681,0.151274855643434,0.1570923436864545,0.19026142685892355,0.7313846565236628,-0.6338601619360117,-0.4164958463008842,-1.1729815021661378
